DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
9;11;2015;4,2;5,175;4,733333333;5,65;2,375;2,05;5;;;;;;;;
10;11;2015;5,175;4,733333333;5,65;2,375;2,05;2,95;7;;;;;;;;
11;11;2015;4,733333333;5,65;2,375;2,05;2,95;3,225;1;;;;;;;;
12;11;2015;5,65;2,375;2,05;2,95;3,225;3,325;2;;;;;;;;
13;11;2015;2,375;2,05;2,95;3,225;3,325;2,475;8;;;;;;;;
14;11;2015;2,05;2,95;3,225;3,325;2,475;2,575;3;;;;;;;;
15;11;2015;2,95;3,225;3,325;2,475;2,575;2,075;6;;;;;;;;
16;11;2015;3,225;3,325;2,475;2,575;2,075;0,766666667;10;;;;;;;;
17;11;2015;3,325;2,475;2,575;2,075;0,766666667;1,65;2;;;;;;;;
18;11;2015;2,475;2,575;2,075;0,766666667;1,65;2,95;2;;;;;;;;
19;11;2015;2,575;2,075;0,766666667;1,65;2,95;3,05;6;;;;;;;;
20;11;2015;2,075;0,766666667;1,65;2,95;3,05;3,975;8;;;;;;;;
21;11;2015;0,766666667;1,65;2,95;3,05;3,975;4,325;3;;;;;;;;
22;11;2015;1,65;2,95;3,05;3,975;4,325;4,05;6;;;;;;;;
23;11;2015;2,95;3,05;3,975;4,325;4,05;4;3;;;;;;;;
24;11;2015;3,05;3,975;4,325;4,05;4;4,35;0;;;;;;;;
25;11;2015;3,975;4,325;4,05;4;4,35;4;3;;;;;;;;
26;11;2015;4,325;4,05;4;4,35;4;4,45;3;;;;;;;;
27;11;2015;4,05;4;4,35;4;4,45;4,975;7;;;;;;;;
28;11;2015;4;4,35;4;4,45;4,975;5;8;;;;;;;;
29;11;2015;4,35;4;4,45;4,975;5;2,85;4;;;;;;;;
30;11;2015;4;4,45;4,975;5;2,85;2,75;5;;;;;;;;
1;12;2015;4,45;4,975;5;2,85;2,75;3,1;3;;;;;;;;
2;12;2015;4,975;5;2,85;2,75;3,1;4;9;;;;;;;;
3;12;2015;5;2,85;2,75;3,1;4;3,35;3;;;;;;;;
4;12;2015;2,85;2,75;3,1;4;3,35;3,7;3;;;;;;;;
5;12;2015;2,75;3,1;4;3,35;3,7;4,3;4;;;;;;;;
6;12;2015;3,1;4;3,35;3,7;4,3;4,3;5;;;;;;;;
7;12;2015;4;3,35;3,7;4,3;4,3;3,65;6;;;;;;;;
8;12;2015;3,35;3,7;4,3;4,3;3,65;3,85;3;;;;;;;;
9;12;2015;3,7;4,3;4,3;3,65;3,85;4,7;10;;;;;;;;
10;12;2015;4,3;4,3;3,65;3,85;4,7;4,8;1;;;;;;;;
11;12;2015;4,3;3,65;3,85;4,7;4,8;5,4;3;;;;;;;;
12;12;2015;3,65;3,85;4,7;4,8;5,4;5,933333333;1;;;;;;;;
13;12;2015;3,85;4,7;4,8;5,4;5,933333333;5,433333333;2;;;;;;;;
14;12;2015;4,7;4,8;5,4;5,933333333;5,433333333;5,2;3;;;;;;;;
15;12;2015;4,8;5,4;5,933333333;5,433333333;5,2;4,533333333;3;;;;;;;;
16;12;2015;5,4;5,933333333;5,433333333;5,2;4,533333333;4,2;7;;;;;;;;
17;12;2015;5,933333333;5,433333333;5,2;4,533333333;4,2;4,066666667;5;;;;;;;;
18;12;2015;5,433333333;5,2;4,533333333;4,2;4,066666667;2,566666667;4;;;;;;;;
19;12;2015;5,2;4,533333333;4,2;4,066666667;2,566666667;2,533333333;3;;;;;;;;
20;12;2015;4,533333333;4,2;4,066666667;2,566666667;2,533333333;3,4;3;;;;;;;;
21;12;2015;4,2;4,066666667;2,566666667;2,533333333;3,4;4,4;6;;;;;;;;
22;12;2015;4,066666667;2,566666667;2,533333333;3,4;4,4;3,966666667;2;;;;;;;;
23;12;2015;2,566666667;2,533333333;3,4;4,4;3,966666667;5,033333333;5;;;;;;;;
24;12;2015;2,533333333;3,4;4,4;3,966666667;5,033333333;3,4;2;;;;;;;;
25;12;2015;3,4;4,4;3,966666667;5,033333333;3,4;1,7;6;;;;;;;;
26;12;2015;4,4;3,966666667;5,033333333;3,4;1,7;2,7;4;;;;;;;;
27;12;2015;3,966666667;5,033333333;3,4;1,7;2,7;;3;;;;;;;;
28;12;2015;5,033333333;3,4;1,7;2,7;;;8;;;;;;;;
29;12;2015;3,4;1,7;2,7;;;;8;;;;;;;;
30;12;2015;1,7;2,7;;;;;5;;;;;;;;
31;12;2015;2,7;;;;;;6;;;;;;;;
