Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
68,95736111;79,27319444;72,65194444;73,51291667;74,74902778;74,52416667;3;;;;;;;;
79,27319444;72,65194444;73,51291667;74,74902778;74,52416667;73,50930556;4;;;;;;;;
72,65194444;73,51291667;74,74902778;74,52416667;73,50930556;76,18041667;3;;;;;;;;
73,51291667;74,74902778;74,52416667;73,50930556;76,18041667;76,11083333;7;;;;;;;;
74,74902778;74,52416667;73,50930556;76,18041667;76,11083333;80,09263889;2;;;;;;;;
74,52416667;73,50930556;76,18041667;76,11083333;80,09263889;78,31916667;3;;;;;;;;
73,50930556;76,18041667;76,11083333;80,09263889;78,31916667;80,47041667;5;;;;;;;;
76,18041667;76,11083333;80,09263889;78,31916667;80,47041667;96,54291667;5;;;;;;;;
76,11083333;80,09263889;78,31916667;80,47041667;96,54291667;89,98152778;7;;;;;;;;
80,09263889;78,31916667;80,47041667;96,54291667;89,98152778;92,37291667;1;;;;;;;;
78,31916667;80,47041667;96,54291667;89,98152778;92,37291667;95,78986111;2;;;;;;;;
80,47041667;96,54291667;89,98152778;92,37291667;95,78986111;95,25819444;8;;;;;;;;
96,54291667;89,98152778;92,37291667;95,78986111;95,25819444;95,04680556;3;;;;;;;;
89,98152778;92,37291667;95,78986111;95,25819444;95,04680556;87,56805556;6;;;;;;;;
92,37291667;95,78986111;95,25819444;95,04680556;87,56805556;90,40472222;10;;;;;;;;
95,78986111;95,25819444;95,04680556;87,56805556;90,40472222;62,50736111;2;;;;;;;;
95,25819444;95,04680556;87,56805556;90,40472222;62,50736111;76,77583333;2;;;;;;;;
95,04680556;87,56805556;90,40472222;62,50736111;76,77583333;69,80361111;6;;;;;;;;
87,56805556;90,40472222;62,50736111;76,77583333;69,80361111;75,52708333;8;;;;;;;;
90,40472222;62,50736111;76,77583333;69,80361111;75,52708333;75,85791667;3;;;;;;;;
62,50736111;76,77583333;69,80361111;75,52708333;75,85791667;66,26152778;6;;;;;;;;
76,77583333;69,80361111;75,52708333;75,85791667;66,26152778;70,26402778;3;;;;;;;;
69,80361111;75,52708333;75,85791667;66,26152778;70,26402778;73,16105702;0;;;;;;;;
75,52708333;75,85791667;66,26152778;70,26402778;73,16105702;70,42583333;3;;;;;;;;
75,85791667;66,26152778;70,26402778;73,16105702;70,42583333;74,54714882;3;;;;;;;;
66,26152778;70,26402778;73,16105702;70,42583333;74,54714882;85,14196429;7;;;;;;;;
70,26402778;73,16105702;70,42583333;74,54714882;85,14196429;94,77552083;8;;;;;;;;
73,16105702;70,42583333;74,54714882;85,14196429;94,77552083;95,12881944;4;;;;;;;;
70,42583333;74,54714882;85,14196429;94,77552083;95,12881944;91,8140625;5;;;;;;;;
74,54714882;85,14196429;94,77552083;95,12881944;91,8140625;95,49756944;3;;;;;;;;
85,14196429;94,77552083;95,12881944;91,8140625;95,49756944;91,89305556;9;;;;;;;;
94,77552083;95,12881944;91,8140625;95,49756944;91,89305556;89,25796662;3;;;;;;;;
95,12881944;91,8140625;95,49756944;91,89305556;89,25796662;95,78583333;3;;;;;;;;
91,8140625;95,49756944;91,89305556;89,25796662;95,78583333;91,65847222;4;;;;;;;;
95,49756944;91,89305556;89,25796662;95,78583333;91,65847222;88,50847222;5;;;;;;;;
91,89305556;89,25796662;95,78583333;91,65847222;88,50847222;82,97680556;6;;;;;;;;
89,25796662;95,78583333;91,65847222;88,50847222;82,97680556;77,61916667;3;;;;;;;;
95,78583333;91,65847222;88,50847222;82,97680556;77,61916667;79,98191933;10;;;;;;;;
91,65847222;88,50847222;82,97680556;77,61916667;79,98191933;81,38984701;1;;;;;;;;
88,50847222;82,97680556;77,61916667;79,98191933;81,38984701;77,52381616;3;;;;;;;;
82,97680556;77,61916667;79,98191933;81,38984701;77,52381616;75,95333333;1;;;;;;;;
77,61916667;79,98191933;81,38984701;77,52381616;75,95333333;79,78277778;2;;;;;;;;
79,98191933;81,38984701;77,52381616;75,95333333;79,78277778;79,78430556;3;;;;;;;;
81,38984701;77,52381616;75,95333333;79,78277778;79,78430556;79,2675;3;;;;;;;;
77,52381616;75,95333333;79,78277778;79,78430556;79,2675;92,72375;7;;;;;;;;
75,95333333;79,78277778;79,78430556;79,2675;92,72375;87,44944444;5;;;;;;;;
79,78277778;79,78430556;79,2675;92,72375;87,44944444;89,08358832;4;;;;;;;;
79,78430556;79,2675;92,72375;87,44944444;89,08358832;91,21742857;3;;;;;;;;
79,2675;92,72375;87,44944444;89,08358832;91,21742857;91,70555556;3;;;;;;;;
92,72375;87,44944444;89,08358832;91,21742857;91,70555556;93,01307371;6;;;;;;;;
87,44944444;89,08358832;91,21742857;91,70555556;93,01307371;93,29833333;2;;;;;;;;
89,08358832;91,21742857;91,70555556;93,01307371;93,29833333;92,70986111;5;;;;;;;;
91,21742857;91,70555556;93,01307371;93,29833333;92,70986111;88,55444444;2;;;;;;;;
91,70555556;93,01307371;93,29833333;92,70986111;88,55444444;71,81277778;6;;;;;;;;
93,01307371;93,29833333;92,70986111;88,55444444;71,81277778;68,68484006;4;;;;;;;;
93,29833333;92,70986111;88,55444444;71,81277778;68,68484006;;3;;;;;;;;
92,70986111;88,55444444;71,81277778;68,68484006;;;8;;;;;;;;
88,55444444;71,81277778;68,68484006;;;;8;;;;;;;;
71,81277778;68,68484006;;;;;5;;;;;;;;
68,68484006;;;;;;6;;;;;;;;
