DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;
29;9;2015;88,36574586;91,77175141;76,78645833;111,128125;74,40364583;55,37447917;1;;;;;;;
30;9;2015;91,77175141;76,78645833;111,128125;74,40364583;55,37447917;106,2796875;4;;;;;;;
1;10;2015;76,78645833;111,128125;74,40364583;55,37447917;106,2796875;89,63541667;3;;;;;;;
2;10;2015;111,128125;74,40364583;55,37447917;106,2796875;89,63541667;87,0765625;9;;;;;;;
3;10;2015;74,40364583;55,37447917;106,2796875;89,63541667;87,0765625;104,0588542;4;;;;;;;
4;10;2015;55,37447917;106,2796875;89,63541667;87,0765625;104,0588542;104,1213542;2;;;;;;;
5;10;2015;106,2796875;89,63541667;87,0765625;104,0588542;104,1213542;66,703125;4;;;;;;;
6;10;2015;89,63541667;87,0765625;104,0588542;104,1213542;66,703125;94,22604167;4;;;;;;;
7;10;2015;87,0765625;104,0588542;104,1213542;66,703125;94,22604167;97,75677083;6;;;;;;;
8;10;2015;104,0588542;104,1213542;66,703125;94,22604167;97,75677083;76,734375;3;;;;;;;
9;10;2015;104,1213542;66,703125;94,22604167;97,75677083;76,734375;79,17552083;8;;;;;;;
10;10;2015;66,703125;94,22604167;97,75677083;76,734375;79,17552083;73,58385417;6;;;;;;;
11;10;2015;94,22604167;97,75677083;76,734375;79,17552083;73,58385417;75,55301205;7;;;;;;;
12;10;2015;97,75677083;76,734375;79,17552083;73,58385417;75,55301205;93,85654762;5;;;;;;;
13;10;2015;76,734375;79,17552083;73,58385417;75,55301205;93,85654762;73,02916667;5;;;;;;;
14;10;2015;79,17552083;73,58385417;75,55301205;93,85654762;73,02916667;119,2636364;2;;;;;;;
15;10;2015;73,58385417;75,55301205;93,85654762;73,02916667;119,2636364;139,0664516;2;;;;;;;
16;10;2015;75,55301205;93,85654762;73,02916667;119,2636364;139,0664516;148,6316456;3;;;;;;;
17;10;2015;93,85654762;73,02916667;119,2636364;139,0664516;148,6316456;152,2934524;7;;;;;;;
18;10;2015;73,02916667;119,2636364;139,0664516;148,6316456;152,2934524;227,2255682;1;;;;;;;
19;10;2015;119,2636364;139,0664516;148,6316456;152,2934524;227,2255682;218,4630208;4;;;;;;;
20;10;2015;139,0664516;148,6316456;152,2934524;227,2255682;218,4630208;164,0489583;3;;;;;;;
21;10;2015;148,6316456;152,2934524;227,2255682;218,4630208;164,0489583;229,9598958;6;;;;;;;
22;10;2015;152,2934524;227,2255682;218,4630208;164,0489583;229,9598958;254,8802083;2;;;;;;;
23;10;2015;227,2255682;218,4630208;164,0489583;229,9598958;254,8802083;134,2088542;2;;;;;;;
24;10;2015;218,4630208;164,0489583;229,9598958;254,8802083;134,2088542;113,771875;1;;;;;;;
25;10;2015;164,0489583;229,9598958;254,8802083;134,2088542;113,771875;224,2255208;6;;;;;;;
26;10;2015;229,9598958;254,8802083;134,2088542;113,771875;224,2255208;173,8880208;5;;;;;;;
27;10;2015;254,8802083;134,2088542;113,771875;224,2255208;173,8880208;149,4541667;5;;;;;;;
28;10;2015;134,2088542;113,771875;224,2255208;173,8880208;149,4541667;186,6557292;4;;;;;;;
29;10;2015;113,771875;224,2255208;173,8880208;149,4541667;186,6557292;273,2052083;2;;;;;;;
30;10;2015;224,2255208;173,8880208;149,4541667;186,6557292;273,2052083;160,3494792;7;;;;;;;
31;10;2015;173,8880208;149,4541667;186,6557292;273,2052083;160,3494792;325,4604167;6;;;;;;;
1;11;2015;149,4541667;186,6557292;273,2052083;160,3494792;325,4604167;346,3510417;4;;;;;;;
2;11;2015;186,6557292;273,2052083;160,3494792;325,4604167;346,3510417;380,7432292;3;;;;;;;
3;11;2015;273,2052083;160,3494792;325,4604167;346,3510417;380,7432292;312,3151042;4;;;;;;;
4;11;2015;160,3494792;325,4604167;346,3510417;380,7432292;312,3151042;171,1885417;3;;;;;;;
5;11;2015;325,4604167;346,3510417;380,7432292;312,3151042;171,1885417;224,946875;7;;;;;;;
6;11;2015;346,3510417;380,7432292;312,3151042;171,1885417;224,946875;354,2088542;2;;;;;;;
7;11;2015;380,7432292;312,3151042;171,1885417;224,946875;354,2088542;276,9602094;3;;;;;;;
8;11;2015;312,3151042;171,1885417;224,946875;354,2088542;276,9602094;373,8463542;5;;;;;;;
9;11;2015;171,1885417;224,946875;354,2088542;276,9602094;373,8463542;92,98333333;5;;;;;;;
10;11;2015;224,946875;354,2088542;276,9602094;373,8463542;92,98333333;76,79322917;7;;;;;;;
11;11;2015;354,2088542;276,9602094;373,8463542;92,98333333;76,79322917;124,4940217;1;;;;;;;
12;11;2015;276,9602094;373,8463542;92,98333333;76,79322917;124,4940217;160,1386905;2;;;;;;;
13;11;2015;373,8463542;92,98333333;76,79322917;124,4940217;160,1386905;160,6434524;8;;;;;;;
14;11;2015;92,98333333;76,79322917;124,4940217;160,1386905;160,6434524;115,4983333;3;;;;;;;
15;11;2015;76,79322917;124,4940217;160,1386905;160,6434524;115,4983333;141,1266272;6;;;;;;;
16;11;2015;124,4940217;160,1386905;160,6434524;115,4983333;141,1266272;105,6119048;10;;;;;;;
17;11;2015;160,1386905;160,6434524;115,4983333;141,1266272;105,6119048;60,30558659;2;;;;;;;
18;11;2015;160,6434524;115,4983333;141,1266272;105,6119048;60,30558659;113,0758427;2;;;;;;;
19;11;2015;115,4983333;141,1266272;105,6119048;60,30558659;113,0758427;188,5171875;6;;;;;;;
20;11;2015;141,1266272;105,6119048;60,30558659;113,0758427;188,5171875;206,5390625;8;;;;;;;
21;11;2015;105,6119048;60,30558659;113,0758427;188,5171875;206,5390625;244,69375;3;;;;;;;
22;11;2015;60,30558659;113,0758427;188,5171875;206,5390625;244,69375;356,1209424;6;;;;;;;
23;11;2015;113,0758427;188,5171875;206,5390625;244,69375;356,1209424;274,3473958;3;;;;;;;
24;11;2015;188,5171875;206,5390625;244,69375;356,1209424;274,3473958;226,1729167;0;;;;;;;
25;11;2015;206,5390625;244,69375;356,1209424;274,3473958;226,1729167;270,2739583;3;;;;;;;
26;11;2015;244,69375;356,1209424;274,3473958;226,1729167;270,2739583;236,08125;3;;;;;;;
27;11;2015;356,1209424;274,3473958;226,1729167;270,2739583;236,08125;273,7161458;7;;;;;;;
28;11;2015;274,3473958;226,1729167;270,2739583;236,08125;273,7161458;289,7251309;8;;;;;;;
29;11;2015;226,1729167;270,2739583;236,08125;273,7161458;289,7251309;299,4484375;4;;;;;;;
30;11;2015;270,2739583;236,08125;273,7161458;289,7251309;299,4484375;144,20625;5;;;;;;;
1;12;2015;236,08125;273,7161458;289,7251309;299,4484375;144,20625;112,5140625;3;;;;;;;
2;12;2015;273,7161458;289,7251309;299,4484375;144,20625;112,5140625;133,6088542;9;;;;;;;
3;12;2015;289,7251309;299,4484375;144,20625;112,5140625;133,6088542;171,2953125;3;;;;;;;
4;12;2015;299,4484375;144,20625;112,5140625;133,6088542;171,2953125;150,2630208;3;;;;;;;
5;12;2015;144,20625;112,5140625;133,6088542;171,2953125;150,2630208;216,6370968;4;;;;;;;
6;12;2015;112,5140625;133,6088542;171,2953125;150,2630208;216,6370968;252,5010417;5;;;;;;;
7;12;2015;133,6088542;171,2953125;150,2630208;216,6370968;252,5010417;256,8446429;6;;;;;;;
8;12;2015;171,2953125;150,2630208;216,6370968;252,5010417;256,8446429;193,4267857;3;;;;;;;
9;12;2015;150,2630208;216,6370968;252,5010417;256,8446429;193,4267857;226,8511905;10;;;;;;;
10;12;2015;216,6370968;252,5010417;256,8446429;193,4267857;226,8511905;298,4821429;1;;;;;;;
11;12;2015;252,5010417;256,8446429;193,4267857;226,8511905;298,4821429;322,7827381;3;;;;;;;
12;12;2015;256,8446429;193,4267857;226,8511905;298,4821429;322,7827381;394,9662577;1;;;;;;;
13;12;2015;193,4267857;226,8511905;298,4821429;322,7827381;394,9662577;471,6803571;2;;;;;;;
14;12;2015;226,8511905;298,4821429;322,7827381;394,9662577;471,6803571;343,9910714;3;;;;;;;
15;12;2015;298,4821429;322,7827381;394,9662577;471,6803571;343,9910714;296,647619;3;;;;;;;
16;12;2015;322,7827381;394,9662577;471,6803571;343,9910714;296,647619;281,077381;7;;;;;;;
17;12;2015;394,9662577;471,6803571;343,9910714;296,647619;281,077381;243,6125;5;;;;;;;
18;12;2015;471,6803571;343,9910714;296,647619;281,077381;243,6125;265,6613095;4;;;;;;;
19;12;2015;343,9910714;296,647619;281,077381;243,6125;265,6613095;127,947619;3;;;;;;;
20;12;2015;296,647619;281,077381;243,6125;265,6613095;127,947619;109,635119;3;;;;;;;
21;12;2015;281,077381;243,6125;265,6613095;127,947619;109,635119;164,1357143;6;;;;;;;
22;12;2015;243,6125;265,6613095;127,947619;109,635119;164,1357143;178,635119;2;;;;;;;
23;12;2015;265,6613095;127,947619;109,635119;164,1357143;178,635119;202,9628743;5;;;;;;;
24;12;2015;127,947619;109,635119;164,1357143;178,635119;202,9628743;300,9636905;2;;;;;;;
25;12;2015;109,635119;164,1357143;178,635119;202,9628743;300,9636905;236,210119;6;;;;;;;
26;12;2015;164,1357143;178,635119;202,9628743;300,9636905;236,210119;79,41488095;4;;;;;;;
27;12;2015;178,635119;202,9628743;300,9636905;236,210119;79,41488095;;3;;;;;;;
28;12;2015;202,9628743;300,9636905;236,210119;79,41488095;;;8;;;;;;;
29;12;2015;300,9636905;236,210119;79,41488095;;;;8;;;;;;;
30;12;2015;236,210119;79,41488095;;;;;5;;;;;;;
31;12;2015;79,41488095;;;;;;6;;;;;;;
