DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;
7;10;2015;1,038541667;1,070833333;1,061458333;0,865625;1,069791667;1,086458333;6;;;;;;;
8;10;2015;1,070833333;1,061458333;0,865625;1,069791667;1,086458333;1,010416667;3;;;;;;;
9;10;2015;1,061458333;0,865625;1,069791667;1,086458333;1,010416667;1,029166667;8;;;;;;;
10;10;2015;0,865625;1,069791667;1,086458333;1,010416667;1,029166667;1,016666667;6;;;;;;;
11;10;2015;1,069791667;1,086458333;1,010416667;1,029166667;1,016666667;0,980208333;7;;;;;;;
12;10;2015;1,086458333;1,010416667;1,029166667;1,016666667;0,980208333;1,105208333;5;;;;;;;
13;10;2015;1,010416667;1,029166667;1,016666667;0,980208333;1,105208333;1,1625;5;;;;;;;
14;10;2015;1,029166667;1,016666667;0,980208333;1,105208333;1,1625;1,45625;2;;;;;;;
15;10;2015;1,016666667;0,980208333;1,105208333;1,1625;1,45625;1,523958333;2;;;;;;;
16;10;2015;0,980208333;1,105208333;1,1625;1,45625;1,523958333;1,530208333;3;;;;;;;
17;10;2015;1,105208333;1,1625;1,45625;1,523958333;1,530208333;1,570833333;7;;;;;;;
18;10;2015;1,1625;1,45625;1,523958333;1,530208333;1,570833333;1,879166667;1;;;;;;;
19;10;2015;1,45625;1,523958333;1,530208333;1,570833333;1,879166667;1,797916667;4;;;;;;;
20;10;2015;1,523958333;1,530208333;1,570833333;1,879166667;1,797916667;1,703125;3;;;;;;;
21;10;2015;1,530208333;1,570833333;1,879166667;1,797916667;1,703125;1,980208333;6;;;;;;;
22;10;2015;1,570833333;1,879166667;1,797916667;1,703125;1,980208333;1,839583333;2;;;;;;;
23;10;2015;1,879166667;1,797916667;1,703125;1,980208333;1,839583333;1,084375;2;;;;;;;
24;10;2015;1,797916667;1,703125;1,980208333;1,839583333;1,084375;0,96875;1;;;;;;;
25;10;2015;1,703125;1,980208333;1,839583333;1,084375;0,96875;1,578125;6;;;;;;;
26;10;2015;1,980208333;1,839583333;1,084375;0,96875;1,578125;1,389583333;5;;;;;;;
27;10;2015;1,839583333;1,084375;0,96875;1,578125;1,389583333;1,263541667;5;;;;;;;
28;10;2015;1,084375;0,96875;1,578125;1,389583333;1,263541667;1,344791667;4;;;;;;;
29;10;2015;0,96875;1,578125;1,389583333;1,263541667;1,344791667;1,510416667;2;;;;;;;
30;10;2015;1,578125;1,389583333;1,263541667;1,344791667;1,510416667;1,303125;7;;;;;;;
31;10;2015;1,389583333;1,263541667;1,344791667;1,510416667;1,303125;1,8875;6;;;;;;;
1;11;2015;1,263541667;1,344791667;1,510416667;1,303125;1,8875;1,9375;4;;;;;;;
2;11;2015;1,344791667;1,510416667;1,303125;1,8875;1,9375;2,03125;3;;;;;;;
3;11;2015;1,510416667;1,303125;1,8875;1,9375;2,03125;2,015625;4;;;;;;;
4;11;2015;1,303125;1,8875;1,9375;2,03125;2,015625;1,438541667;3;;;;;;;
5;11;2015;1,8875;1,9375;2,03125;2,015625;1,438541667;1,670833333;7;;;;;;;
6;11;2015;1,9375;2,03125;2,015625;1,438541667;1,670833333;1,975;2;;;;;;;
7;11;2015;2,03125;2,015625;1,438541667;1,670833333;1,975;1,692307692;3;;;;;;;
8;11;2015;2,015625;1,438541667;1,670833333;1,975;1,692307692;2,113513514;5;;;;;;;
9;11;2015;1,438541667;1,670833333;1,975;1,692307692;2,113513514;1,2375;5;;;;;;;
10;11;2015;1,670833333;1,975;1,692307692;2,113513514;1,2375;1,205555556;7;;;;;;;
11;11;2015;1,975;1,692307692;2,113513514;1,2375;1,205555556;1,24125;1;;;;;;;
12;11;2015;1,692307692;2,113513514;1,2375;1,205555556;1,24125;1,084375;2;;;;;;;
13;11;2015;2,113513514;1,2375;1,205555556;1,24125;1,084375;1,189583333;8;;;;;;;
14;11;2015;1,2375;1,205555556;1,24125;1,084375;1,189583333;1,11875;3;;;;;;;
15;11;2015;1,205555556;1,24125;1,084375;1,189583333;1,11875;1,270833333;6;;;;;;;
16;11;2015;1,24125;1,084375;1,189583333;1,11875;1,270833333;1,1375;10;;;;;;;
17;11;2015;1,084375;1,189583333;1,11875;1,270833333;1,1375;0,865625;2;;;;;;;
18;11;2015;1,189583333;1,11875;1,270833333;1,1375;0,865625;1,09375;2;;;;;;;
19;11;2015;1,11875;1,270833333;1,1375;0,865625;1,09375;1,390625;6;;;;;;;
20;11;2015;1,270833333;1,1375;0,865625;1,09375;1,390625;1,205208333;8;;;;;;;
21;11;2015;1,1375;0,865625;1,09375;1,390625;1,205208333;1,485416667;3;;;;;;;
22;11;2015;0,865625;1,09375;1,390625;1,205208333;1,485416667;1,849473684;6;;;;;;;
23;11;2015;1,09375;1,390625;1,205208333;1,485416667;1,849473684;1,6;3;;;;;;;
24;11;2015;1,390625;1,205208333;1,485416667;1,849473684;1,6;1,614583333;0;;;;;;;
25;11;2015;1,205208333;1,485416667;1,849473684;1,6;1,614583333;1,825;3;;;;;;;
26;11;2015;1,485416667;1,849473684;1,6;1,614583333;1,825;1,678125;3;;;;;;;
27;11;2015;1,849473684;1,6;1,614583333;1,825;1,678125;1,805208333;7;;;;;;;
28;11;2015;1,6;1,614583333;1,825;1,678125;1,805208333;1,901041667;8;;;;;;;
29;11;2015;1,614583333;1,825;1,678125;1,805208333;1,901041667;1,907291667;4;;;;;;;
30;11;2015;1,825;1,678125;1,805208333;1,901041667;1,907291667;1,466666667;5;;;;;;;
1;12;2015;1,678125;1,805208333;1,901041667;1,907291667;1,466666667;1,422916667;3;;;;;;;
2;12;2015;1,805208333;1,901041667;1,907291667;1,466666667;1,422916667;1,523958333;9;;;;;;;
3;12;2015;1,901041667;1,907291667;1,466666667;1,422916667;1,523958333;1,845833333;3;;;;;;;
4;12;2015;1,907291667;1,466666667;1,422916667;1,523958333;1,845833333;1,664583333;3;;;;;;;
5;12;2015;1,466666667;1,422916667;1,523958333;1,845833333;1,664583333;1,815625;4;;;;;;;
6;12;2015;1,422916667;1,523958333;1,845833333;1,664583333;1,815625;1,83125;5;;;;;;;
7;12;2015;1,523958333;1,845833333;1,664583333;1,815625;1,83125;1,957894737;6;;;;;;;
8;12;2015;1,845833333;1,664583333;1,815625;1,83125;1,957894737;1,925;3;;;;;;;
9;12;2015;1,664583333;1,815625;1,83125;1,957894737;1,925;1,951041667;10;;;;;;;
10;12;2015;1,815625;1,83125;1,957894737;1,925;1,951041667;2,175;1;;;;;;;
11;12;2015;1,83125;1,957894737;1,925;1,951041667;2,175;2,220833333;3;;;;;;;
12;12;2015;1,957894737;1,925;1,951041667;2,175;2,220833333;2,421875;1;;;;;;;
13;12;2015;1,925;1,951041667;2,175;2,220833333;2,421875;2,614583333;2;;;;;;;
14;12;2015;1,951041667;2,175;2,220833333;2,421875;2,614583333;2,441666667;3;;;;;;;
15;12;2015;2,175;2,220833333;2,421875;2,614583333;2,441666667;2,4;3;;;;;;;
16;12;2015;2,220833333;2,421875;2,614583333;2,441666667;2,4;2,36875;7;;;;;;;
17;12;2015;2,421875;2,614583333;2,441666667;2,4;2,36875;2,171875;5;;;;;;;
18;12;2015;2,614583333;2,441666667;2,4;2,36875;2,171875;2,247916667;4;;;;;;;
19;12;2015;2,441666667;2,4;2,36875;2,171875;2,247916667;1,7625;3;;;;;;;
20;12;2015;2,4;2,36875;2,171875;2,247916667;1,7625;1,708333333;3;;;;;;;
21;12;2015;2,36875;2,171875;2,247916667;1,7625;1,708333333;1,953125;6;;;;;;;
22;12;2015;2,171875;2,247916667;1,7625;1,708333333;1,953125;1,923958333;2;;;;;;;
23;12;2015;2,247916667;1,7625;1,708333333;1,953125;1,923958333;1,932291667;5;;;;;;;
24;12;2015;1,7625;1,708333333;1,953125;1,923958333;1,932291667;2,43125;2;;;;;;;
25;12;2015;1,708333333;1,953125;1,923958333;1,932291667;2,43125;2,304166667;6;;;;;;;
26;12;2015;1,953125;1,923958333;1,932291667;2,43125;2,304166667;1,541666667;4;;;;;;;
27;12;2015;1,923958333;1,932291667;2,43125;2,304166667;1,541666667;;3;;;;;;;
28;12;2015;1,932291667;2,43125;2,304166667;1,541666667;;;8;;;;;;;
29;12;2015;2,43125;2,304166667;1,541666667;;;;8;;;;;;;
30;12;2015;2,304166667;1,541666667;;;;;5;;;;;;;
31;12;2015;1,541666667;;;;;;6;;;;;;;
