DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
2;8;2016;0,541666667;0,638888889;0,658333333;0,491666667;0,520833333;0,544444444;4;;;;;;;;
3;8;2016;0,638888889;0,658333333;0,491666667;0,520833333;0,544444444;0,577777778;3;;;;;;;;
4;8;2016;0,658333333;0,491666667;0,520833333;0,544444444;0,577777778;0,601388889;3;;;;;;;;
5;8;2016;0,491666667;0,520833333;0,544444444;0,577777778;0,601388889;0,523611111;4;;;;;;;;
6;8;2016;0,520833333;0,544444444;0,577777778;0,601388889;0,523611111;0,476388889;6;;;;;;;;
7;8;2016;0,544444444;0,577777778;0,601388889;0,523611111;0,476388889;0,515277778;4;;;;;;;;
8;8;2016;0,577777778;0,601388889;0,523611111;0,476388889;0,515277778;0,527777778;4;;;;;;;;
9;8;2016;0,601388889;0,523611111;0,476388889;0,515277778;0,527777778;0,577777778;2;;;;;;;;
10;8;2016;0,523611111;0,476388889;0,515277778;0,527777778;0,577777778;0,559722222;2;;;;;;;;
11;8;2016;0,476388889;0,515277778;0,527777778;0,577777778;0,559722222;0,517857143;2;;;;;;;;
12;8;2016;0,515277778;0,527777778;0,577777778;0,559722222;0,517857143;0,513541667;2;;;;;;;;
13;8;2016;0,527777778;0,577777778;0,559722222;0,517857143;0,513541667;0,547916667;1;;;;;;;;
14;8;2016;0,577777778;0,559722222;0,517857143;0,513541667;0,547916667;0,589583333;3;;;;;;;;
15;8;2016;0,559722222;0,517857143;0,513541667;0,547916667;0,589583333;0,639583333;3;;;;;;;;
16;8;2016;0,517857143;0,513541667;0,547916667;0,589583333;0,639583333;0,573958333;2;;;;;;;;
17;8;2016;0,513541667;0,547916667;0,589583333;0,639583333;0,573958333;0,5375;3;;;;;;;;
18;8;2016;0,547916667;0,589583333;0,639583333;0,573958333;0,5375;0,616666667;1;;;;;;;;
19;8;2016;0,589583333;0,639583333;0,573958333;0,5375;0,616666667;0,685416667;1;;;;;;;;
20;8;2016;0,639583333;0,573958333;0,5375;0,616666667;0,685416667;0,690625;3;;;;;;;;
21;8;2016;0,573958333;0,5375;0,616666667;0,685416667;0,690625;0,692708333;2;;;;;;;;
22;8;2016;0,5375;0,616666667;0,685416667;0,690625;0,692708333;0,689583333;4;;;;;;;;
23;8;2016;0,616666667;0,685416667;0,690625;0,692708333;0,689583333;0,704166667;3;;;;;;;;
24;8;2016;0,685416667;0,690625;0,692708333;0,689583333;0,704166667;0,65625;1;;;;;;;;
25;8;2016;0,690625;0,692708333;0,689583333;0,704166667;0,65625;0,727083333;4;;;;;;;;
26;8;2016;0,692708333;0,689583333;0,704166667;0,65625;0,727083333;0,753488372;2;;;;;;;;
27;8;2016;0,689583333;0,704166667;0,65625;0,727083333;0,753488372;0,841666667;1;;;;;;;;
28;8;2016;0,704166667;0,65625;0,727083333;0,753488372;0,841666667;0,911458333;3;;;;;;;;
29;8;2016;0,65625;0,727083333;0,753488372;0,841666667;0,911458333;0,84375;3;;;;;;;;
30;8;2016;0,727083333;0,753488372;0,841666667;0,911458333;0,84375;0,723958333;2;;;;;;;;
31;8;2016;0,753488372;0,841666667;0,911458333;0,84375;0,723958333;0,698958333;5;;;;;;;;
