DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
28;3;2016;43,43690476;56,7375;85,00758621;103,0136905;61,45416667;70,65955056;5;;;;;;;;
29;3;2016;56,7375;85,00758621;103,0136905;61,45416667;70,65955056;70,00654762;6;;;;;;;;
30;3;2016;85,00758621;103,0136905;61,45416667;70,65955056;70,00654762;61,80301205;1;;;;;;;;
31;3;2016;103,0136905;61,45416667;70,65955056;70,00654762;61,80301205;65,59407895;4;;;;;;;;
1;4;2016;61,45416667;70,65955056;70,00654762;61,80301205;65,59407895;95,08795812;7;;;;;;;;
2;4;2016;70,65955056;70,00654762;61,80301205;65,59407895;95,08795812;79,73958333;6;;;;;;;;
3;4;2016;70,00654762;61,80301205;65,59407895;95,08795812;79,73958333;72,76686391;8;;;;;;;;
4;4;2016;61,80301205;65,59407895;95,08795812;79,73958333;72,76686391;44,09166667;5;;;;;;;;
5;4;2016;65,59407895;95,08795812;79,73958333;72,76686391;44,09166667;38,47853403;5;;;;;;;;
6;4;2016;95,08795812;79,73958333;72,76686391;44,09166667;38,47853403;47,61955307;3;;;;;;;;
7;4;2016;79,73958333;72,76686391;44,09166667;38,47853403;47,61955307;60,07916667;3;;;;;;;;
8;4;2016;72,76686391;44,09166667;38,47853403;47,61955307;60,07916667;77,12905028;4;;;;;;;;
9;4;2016;44,09166667;38,47853403;47,61955307;60,07916667;77,12905028;55,56508876;4;;;;;;;;
10;4;2016;38,47853403;47,61955307;60,07916667;77,12905028;55,56508876;58,14761905;3;;;;;;;;
11;4;2016;47,61955307;60,07916667;77,12905028;55,56508876;58,14761905;59,14758621;6;;;;;;;;
12;4;2016;60,07916667;77,12905028;55,56508876;58,14761905;59,14758621;51,50763889;5;;;;;;;;
13;4;2016;77,12905028;55,56508876;58,14761905;59,14758621;51,50763889;53,45582822;4;;;;;;;;
14;4;2016;55,56508876;58,14761905;59,14758621;51,50763889;53,45582822;58,28306011;0;;;;;;;;
