COUNT;Valore;Valore;Valore;Valore;Valore;Valore;;;;;;;;
6;53,75916667;52,67861111;55,07847222;50,10847222;53,24027778;46,91877608;;;;;;;;
3;52,67861111;55,07847222;50,10847222;53,24027778;46,91877608;45,66429568;;;;;;;;
4;55,07847222;50,10847222;53,24027778;46,91877608;45,66429568;48,99375;;;;;;;;
5;50,10847222;53,24027778;46,91877608;45,66429568;48,99375;50,2403338;;;;;;;;
3;53,24027778;46,91877608;45,66429568;48,99375;50,2403338;48,84937413;;;;;;;;
6;46,91877608;45,66429568;48,99375;50,2403338;48,84937413;50,75777778;;;;;;;;
4;45,66429568;48,99375;50,2403338;48,84937413;50,75777778;49,43732591;;;;;;;;
4;48,99375;50,2403338;48,84937413;50,75777778;49,43732591;48,16968011;;;;;;;;
5;50,2403338;48,84937413;50,75777778;49,43732591;48,16968011;72,04158554;;;;;;;;
3;48,84937413;50,75777778;49,43732591;48,16968011;72,04158554;71,93472222;;;;;;;;
5;50,75777778;49,43732591;48,16968011;72,04158554;71,93472222;66,90502092;;;;;;;;
4;49,43732591;48,16968011;72,04158554;71,93472222;66,90502092;66,49582754;;;;;;;;
6;48,16968011;72,04158554;71,93472222;66,90502092;66,49582754;53,51849791;;;;;;;;
3;72,04158554;71,93472222;66,90502092;66,49582754;53,51849791;44,57444444;;;;;;;;
6;71,93472222;66,90502092;66,49582754;53,51849791;44,57444444;74,36361111;;;;;;;;
1;66,90502092;66,49582754;53,51849791;44,57444444;74,36361111;61,68888889;;;;;;;;
5;66,49582754;53,51849791;44,57444444;74,36361111;61,68888889;61,02183588;;;;;;;;
3;53,51849791;44,57444444;74,36361111;61,68888889;61,02183588;52,36643357;;;;;;;;
4;44,57444444;74,36361111;61,68888889;61,02183588;52,36643357;58,21652778;;;;;;;;
3;74,36361111;61,68888889;61,02183588;52,36643357;58,21652778;58,91958333;;;;;;;;
4;61,68888889;61,02183588;52,36643357;58,21652778;58,91958333;56,48944444;;;;;;;;
3;61,02183588;52,36643357;58,21652778;58,91958333;56,48944444;60,52;;;;;;;;
6;52,36643357;58,21652778;58,91958333;56,48944444;60,52;61,06340782;;;;;;;;
7;58,21652778;58,91958333;56,48944444;60,52;61,06340782;60,79109875;;;;;;;;
5;58,91958333;56,48944444;60,52;61,06340782;60,79109875;65,86258693;;;;;;;;
2;56,48944444;60,52;61,06340782;60,79109875;65,86258693;75,88152778;;;;;;;;
4;60,52;61,06340782;60,79109875;65,86258693;75,88152778;53,52319885;;;;;;;;
5;61,06340782;60,79109875;65,86258693;75,88152778;53,52319885;50,98868715;;;;;;;;
2;60,79109875;65,86258693;75,88152778;53,52319885;50,98868715;58,41919332;;;;;;;;
3;65,86258693;75,88152778;53,52319885;50,98868715;58,41919332;55,82114047;;;;;;;;
2;75,88152778;53,52319885;50,98868715;58,41919332;55,82114047;58,11736111;;;;;;;;
6;53,52319885;50,98868715;58,41919332;55,82114047;58,11736111;60,99555556;;;;;;;;
3;50,98868715;58,41919332;55,82114047;58,11736111;60,99555556;66,23783032;;;;;;;;
4;58,41919332;55,82114047;58,11736111;60,99555556;66,23783032;75,22587413;;;;;;;;
1;55,82114047;58,11736111;60,99555556;66,23783032;75,22587413;67,96958525;;;;;;;;
3;58,11736111;60,99555556;66,23783032;75,22587413;67,96958525;65,64860724;;;;;;;;
3;60,99555556;66,23783032;75,22587413;67,96958525;65,64860724;78,95679542;;;;;;;;
6;66,23783032;75,22587413;67,96958525;65,64860724;78,95679542;97,2296063;;;;;;;;
6;75,22587413;67,96958525;65,64860724;78,95679542;97,2296063;96,80483092;;;;;;;;
7;67,96958525;65,64860724;78,95679542;97,2296063;96,80483092;82,36564673;;;;;;;;
3;65,64860724;78,95679542;97,2296063;96,80483092;82,36564673;89,65726496;;;;;;;;
13;78,95679542;97,2296063;96,80483092;82,36564673;89,65726496;84,22654494;;;;;;;;
6;97,2296063;96,80483092;82,36564673;89,65726496;84,22654494;90,98736111;;;;;;;;
6;96,80483092;82,36564673;89,65726496;84,22654494;90,98736111;85,75472222;;;;;;;;
7;82,36564673;89,65726496;84,22654494;90,98736111;85,75472222;71,32167832;;;;;;;;
7;89,65726496;84,22654494;90,98736111;85,75472222;71,32167832;78,09583333;;;;;;;;
4;84,22654494;90,98736111;85,75472222;71,32167832;78,09583333;89,53319444;;;;;;;;
8;90,98736111;85,75472222;71,32167832;78,09583333;89,53319444;95,94170153;;;;;;;;
6;85,75472222;71,32167832;78,09583333;89,53319444;95,94170153;97,55959004;;;;;;;;
3;71,32167832;78,09583333;89,53319444;95,94170153;97,55959004;94,71944444;;;;;;;;
6;78,09583333;89,53319444;95,94170153;97,55959004;94,71944444;76,32236111;;;;;;;;
3;89,53319444;95,94170153;97,55959004;94,71944444;76,32236111;72,10210674;;;;;;;;
8;95,94170153;97,55959004;94,71944444;76,32236111;72,10210674;79,84586357;;;;;;;;
2;97,55959004;94,71944444;76,32236111;72,10210674;79,84586357;89,66842857;;;;;;;;
3;94,71944444;76,32236111;72,10210674;79,84586357;89,66842857;93,65269886;;;;;;;;
6;76,32236111;72,10210674;79,84586357;89,66842857;93,65269886;88,90404463;;;;;;;;
3;72,10210674;79,84586357;89,66842857;93,65269886;88,90404463;81,38826816;;;;;;;;
3;79,84586357;89,66842857;93,65269886;88,90404463;81,38826816;86,05766017;;;;;;;;
8;89,66842857;93,65269886;88,90404463;81,38826816;86,05766017;62,26299559;;;;;;;;
8;93,65269886;88,90404463;81,38826816;86,05766017;62,26299559;95,78739903;;;;;;;;
4;88,90404463;81,38826816;86,05766017;62,26299559;95,78739903;96,80492264;;;;;;;;
6;81,38826816;86,05766017;62,26299559;95,78739903;96,80492264;67,14111111;;;;;;;;
6;86,05766017;62,26299559;95,78739903;96,80492264;67,14111111;67,41236111;;;;;;;;
4;62,26299559;95,78739903;96,80492264;67,14111111;67,41236111;78,31083333;;;;;;;;
6;95,78739903;96,80492264;67,14111111;67,41236111;78,31083333;76,9767733;;;;;;;;
5;96,80492264;67,14111111;67,41236111;78,31083333;76,9767733;69,77214485;;;;;;;;
6;67,14111111;67,41236111;78,31083333;76,9767733;69,77214485;59,42388889;;;;;;;;
5;67,41236111;78,31083333;76,9767733;69,77214485;59,42388889;62,44166667;;;;;;;;
5;78,31083333;76,9767733;69,77214485;59,42388889;62,44166667;71,44719101;;;;;;;;
3;76,9767733;69,77214485;59,42388889;62,44166667;71,44719101;69,92447844;;;;;;;;
5;69,77214485;59,42388889;62,44166667;71,44719101;69,92447844;78,10432961;;;;;;;;
5;59,42388889;62,44166667;71,44719101;69,92447844;78,10432961;84,15605007;;;;;;;;
8;62,44166667;71,44719101;69,92447844;78,10432961;84,15605007;94,34402778;;;;;;;;
7;71,44719101;69,92447844;78,10432961;84,15605007;94,34402778;97,71106195;;;;;;;;
6;69,92447844;78,10432961;84,15605007;94,34402778;97,71106195;97,50657343;;;;;;;;
7;78,10432961;84,15605007;94,34402778;97,71106195;97,50657343;99,08993056;;;;;;;;
6;84,15605007;94,34402778;97,71106195;97,50657343;99,08993056;99,07135417;;;;;;;;
2;94,34402778;97,71106195;97,50657343;99,08993056;99,07135417;97,74664587;;;;;;;;
3;97,71106195;97,50657343;99,08993056;99,07135417;97,74664587;95,39898698;;;;;;;;
6;97,50657343;99,08993056;99,07135417;97,74664587;95,39898698;96,97097744;;;;;;;;
7;99,08993056;99,07135417;97,74664587;95,39898698;96,97097744;90,32569444;;;;;;;;
2;99,07135417;97,74664587;95,39898698;96,97097744;90,32569444;91,28166667;;;;;;;;
6;97,74664587;95,39898698;96,97097744;90,32569444;91,28166667;86,43958333;;;;;;;;
6;95,39898698;96,97097744;90,32569444;91,28166667;86,43958333;49,70591549;;;;;;;;
5;96,97097744;90,32569444;91,28166667;86,43958333;49,70591549;70,57556497;;;;;;;;
6;90,32569444;91,28166667;86,43958333;49,70591549;70,57556497;62,02222222;;;;;;;;
5;91,28166667;86,43958333;49,70591549;70,57556497;62,02222222;69,99208333;;;;;;;;
5;86,43958333;49,70591549;70,57556497;62,02222222;69,99208333;73,17930556;;;;;;;;
7;49,70591549;70,57556497;62,02222222;69,99208333;73,17930556;79,47652778;;;;;;;;
0;70,57556497;62,02222222;69,99208333;73,17930556;79,47652778;91,53986111;;;;;;;;
6;62,02222222;69,99208333;73,17930556;79,47652778;91,53986111;88,57861111;;;;;;;;
4;69,99208333;73,17930556;79,47652778;91,53986111;88,57861111;86,0475;;;;;;;;
5;73,17930556;79,47652778;91,53986111;88,57861111;86,0475;85,89736111;;;;;;;;
3;79,47652778;91,53986111;88,57861111;86,0475;85,89736111;91,11194444;;;;;;;;
8;91,53986111;88,57861111;86,0475;85,89736111;91,11194444;91,29208333;;;;;;;;
5;88,57861111;86,0475;85,89736111;91,11194444;91,29208333;89,00833333;;;;;;;;
4;86,0475;85,89736111;91,11194444;91,29208333;89,00833333;96,4566064;;;;;;;;
2;85,89736111;91,11194444;91,29208333;89,00833333;96,4566064;93,30208623;;;;;;;;
5;91,11194444;91,29208333;89,00833333;96,4566064;93,30208623;97,26569444;;;;;;;;
6;91,29208333;89,00833333;96,4566064;93,30208623;97,26569444;95,29609484;;;;;;;;
3;89,00833333;96,4566064;93,30208623;97,26569444;95,29609484;93,10222222;;;;;;;;
7;96,4566064;93,30208623;97,26569444;95,29609484;93,10222222;96,74625;;;;;;;;
9;93,30208623;97,26569444;95,29609484;93,10222222;96,74625;94,47069444;;;;;;;;
5;97,26569444;95,29609484;93,10222222;96,74625;94,47069444;87,6005571;;;;;;;;
2;95,29609484;93,10222222;96,74625;94,47069444;87,6005571;85,30139276;;;;;;;;
5;93,10222222;96,74625;94,47069444;87,6005571;85,30139276;92,35888889;;;;;;;;
5;96,74625;94,47069444;87,6005571;85,30139276;92,35888889;94,71703911;;;;;;;;
7;94,47069444;87,6005571;85,30139276;92,35888889;94,71703911;92,67861111;;;;;;;;
11;87,6005571;85,30139276;92,35888889;94,71703911;92,67861111;81,78970793;;;;;;;;
13;85,30139276;92,35888889;94,71703911;92,67861111;81,78970793;81,42652778;;;;;;;;
6;92,35888889;94,71703911;92,67861111;81,78970793;81,42652778;80,29194444;;;;;;;;
1;94,71703911;92,67861111;81,78970793;81,42652778;80,29194444;41,21298701;;;;;;;;
10;92,67861111;81,78970793;81,42652778;80,29194444;41,21298701;49,68041667;;;;;;;;
5;81,78970793;81,42652778;80,29194444;41,21298701;49,68041667;65,40277778;;;;;;;;
5;81,42652778;80,29194444;41,21298701;49,68041667;65,40277778;78,47541667;;;;;;;;
6;80,29194444;41,21298701;49,68041667;65,40277778;78,47541667;83,11208333;;;;;;;;
8;41,21298701;49,68041667;65,40277778;78,47541667;83,11208333;79,14478442;;;;;;;;
5;49,68041667;65,40277778;78,47541667;83,11208333;79,14478442;73,12708333;;;;;;;;
6;65,40277778;78,47541667;83,11208333;79,14478442;73,12708333;79,63027778;;;;;;;;
9;78,47541667;83,11208333;79,14478442;73,12708333;79,63027778;66,67833333;;;;;;;;
5;83,11208333;79,14478442;73,12708333;79,63027778;66,67833333;27,25361111;;;;;;;;
6;79,14478442;73,12708333;79,63027778;66,67833333;27,25361111;27,36;;;;;;;;
2;73,12708333;79,63027778;66,67833333;27,25361111;27,36;45,91041667;;;;;;;;
13;79,63027778;66,67833333;27,25361111;27,36;45,91041667;55,32;;;;;;;;
4;66,67833333;27,25361111;27,36;45,91041667;55,32;62,22347222;;;;;;;;
6;27,25361111;27,36;45,91041667;55,32;62,22347222;69,00722222;;;;;;;;
6;27,36;45,91041667;55,32;62,22347222;69,00722222;59,75875;;;;;;;;
7;45,91041667;55,32;62,22347222;69,00722222;59,75875;74,25625;;;;;;;;
3;55,32;62,22347222;69,00722222;59,75875;74,25625;73,58027778;;;;;;;;
5;62,22347222;69,00722222;59,75875;74,25625;73,58027778;42,20486111;;;;;;;;
6;69,00722222;59,75875;74,25625;73,58027778;42,20486111;45,43388889;;;;;;;;
7;59,75875;74,25625;73,58027778;42,20486111;45,43388889;37,77107093;;;;;;;;
7;74,25625;73,58027778;42,20486111;45,43388889;37,77107093;30,59902778;;;;;;;;
7;73,58027778;42,20486111;45,43388889;37,77107093;30,59902778;45,60152778;;;;;;;;
8;42,20486111;45,43388889;37,77107093;30,59902778;45,60152778;51,09888889;;;;;;;;
3;45,43388889;37,77107093;30,59902778;45,60152778;51,09888889;59,02013889;;;;;;;;
7;37,77107093;30,59902778;45,60152778;51,09888889;59,02013889;62,12263889;;;;;;;;
8;30,59902778;45,60152778;51,09888889;59,02013889;62,12263889;56,80805556;;;;;;;;
4;45,60152778;51,09888889;59,02013889;62,12263889;56,80805556;53,45632823;;;;;;;;
5;51,09888889;59,02013889;62,12263889;56,80805556;53,45632823;55,06319444;;;;;;;;
2;59,02013889;62,12263889;56,80805556;53,45632823;55,06319444;51,69291667;;;;;;;;
9;62,12263889;56,80805556;53,45632823;55,06319444;51,69291667;59,53833333;;;;;;;;
3;56,80805556;53,45632823;55,06319444;51,69291667;59,53833333;60,50513889;;;;;;;;
6;53,45632823;55,06319444;51,69291667;59,53833333;60,50513889;69,29944444;;;;;;;;
7;55,06319444;51,69291667;59,53833333;60,50513889;69,29944444;79,40375;;;;;;;;
4;51,69291667;59,53833333;60,50513889;69,29944444;79,40375;76,33569444;;;;;;;;
5;59,53833333;60,50513889;69,29944444;79,40375;76,33569444;89,0375;;;;;;;;
4;60,50513889;69,29944444;79,40375;76,33569444;89,0375;92,55200669;;;;;;;;
7;69,29944444;79,40375;76,33569444;89,0375;92,55200669;97,84223485;;;;;;;;
2;79,40375;76,33569444;89,0375;92,55200669;97,84223485;97,48869732;;;;;;;;
4;76,33569444;89,0375;92,55200669;97,84223485;97,48869732;96,97314815;;;;;;;;
5;89,0375;92,55200669;97,84223485;97,48869732;96,97314815;98,03483366;;;;;;;;
4;92,55200669;97,84223485;97,48869732;96,97314815;98,03483366;92,33480885;;;;;;;;
7;97,84223485;97,48869732;96,97314815;98,03483366;92,33480885;79,21473684;;;;;;;;
12;97,48869732;96,97314815;98,03483366;92,33480885;79,21473684;80,16694444;;;;;;;;
2;96,97314815;98,03483366;92,33480885;79,21473684;80,16694444;61,57093185;;;;;;;;
10;98,03483366;92,33480885;79,21473684;80,16694444;61,57093185;84,66458333;;;;;;;;
7;92,33480885;79,21473684;80,16694444;61,57093185;84,66458333;89,6975;;;;;;;;
3;79,21473684;80,16694444;61,57093185;84,66458333;89,6975;89,92458333;;;;;;;;
2;80,16694444;61,57093185;84,66458333;89,6975;89,92458333;89,09533898;;;;;;;;
4;61,57093185;84,66458333;89,6975;89,92458333;89,09533898;64,89208333;;;;;;;;
5;84,66458333;89,6975;89,92458333;89,09533898;64,89208333;76,03601695;;;;;;;;
4;89,6975;89,92458333;89,09533898;64,89208333;76,03601695;70,56125874;;;;;;;;
6;89,92458333;89,09533898;64,89208333;76,03601695;70,56125874;75,87520891;;;;;;;;
2;89,09533898;64,89208333;76,03601695;70,56125874;75,87520891;85,76444444;;;;;;;;
3;64,89208333;76,03601695;70,56125874;75,87520891;85,76444444;86,73826816;;;;;;;;
4;76,03601695;70,56125874;75,87520891;85,76444444;86,73826816;91,10916667;;;;;;;;
4;70,56125874;75,87520891;85,76444444;86,73826816;91,10916667;81,58194444;;;;;;;;
6;75,87520891;85,76444444;86,73826816;91,10916667;81,58194444;88,4375;;;;;;;;
11;85,76444444;86,73826816;91,10916667;81,58194444;88,4375;91,63635097;;;;;;;;
11;86,73826816;91,10916667;81,58194444;88,4375;91,63635097;88,04170153;;;;;;;;
7;91,10916667;81,58194444;88,4375;91,63635097;88,04170153;64,26083333;;;;;;;;
11;81,58194444;88,4375;91,63635097;88,04170153;64,26083333;55,72047354;;;;;;;;
4;88,4375;91,63635097;88,04170153;64,26083333;55,72047354;64,41375;;;;;;;;
2;91,63635097;88,04170153;64,26083333;55,72047354;64,41375;93,86360856;;;;;;;;
3;88,04170153;64,26083333;55,72047354;64,41375;93,86360856;45,29596662;;;;;;;;
5;64,26083333;55,72047354;64,41375;93,86360856;45,29596662;60,51222222;;;;;;;;
1;55,72047354;64,41375;93,86360856;45,29596662;60,51222222;82,35041667;;;;;;;;
1;64,41375;93,86360856;45,29596662;60,51222222;82,35041667;93,77597222;;;;;;;;
2;93,86360856;45,29596662;60,51222222;82,35041667;93,77597222;66,68138889;;;;;;;;
5;45,29596662;60,51222222;82,35041667;93,77597222;66,68138889;74,83161994;;;;;;;;
6;60,51222222;82,35041667;93,77597222;66,68138889;74,83161994;33,36741742;;;;;;;;
9;82,35041667;93,77597222;66,68138889;74,83161994;33,36741742;29,68108484;;;;;;;;
6;93,77597222;66,68138889;74,83161994;33,36741742;29,68108484;40,15069444;;;;;;;;
6;66,68138889;74,83161994;33,36741742;29,68108484;40,15069444;30,84175824;;;;;;;;
4;74,83161994;33,36741742;29,68108484;40,15069444;30,84175824;28,60570613;;;;;;;;
7;33,36741742;29,68108484;40,15069444;30,84175824;28,60570613;36,11954351;;;;;;;;
3;29,68108484;40,15069444;30,84175824;28,60570613;36,11954351;47,44722222;;;;;;;;
6;40,15069444;30,84175824;28,60570613;36,11954351;47,44722222;48,93212796;;;;;;;;
6;30,84175824;28,60570613;36,11954351;47,44722222;48,93212796;46,86388889;;;;;;;;
6;28,60570613;36,11954351;47,44722222;48,93212796;46,86388889;52,45083333;;;;;;;;
4;36,11954351;47,44722222;48,93212796;46,86388889;52,45083333;55,95760563;;;;;;;;
4;47,44722222;48,93212796;46,86388889;52,45083333;55,95760563;64,56611111;;;;;;;;
5;48,93212796;46,86388889;52,45083333;55,95760563;64,56611111;66,58305556;;;;;;;;
3;46,86388889;52,45083333;55,95760563;64,56611111;66,58305556;67,31930556;;;;;;;;
3;52,45083333;55,95760563;64,56611111;66,58305556;67,31930556;72,78333333;;;;;;;;
8;55,95760563;64,56611111;66,58305556;67,31930556;72,78333333;85,74819444;;;;;;;;
4;64,56611111;66,58305556;67,31930556;72,78333333;85,74819444;91,28400556;;;;;;;;
5;66,58305556;67,31930556;72,78333333;85,74819444;91,28400556;84,53958333;;;;;;;;
7;67,31930556;72,78333333;85,74819444;91,28400556;84,53958333;78,69416667;;;;;;;;
3;72,78333333;85,74819444;91,28400556;84,53958333;78,69416667;81,54047619;;;;;;;;
4;85,74819444;91,28400556;84,53958333;78,69416667;81,54047619;53,1946299;;;;;;;;
2;91,28400556;84,53958333;78,69416667;81,54047619;53,1946299;52,71666667;;;;;;;;
2;84,53958333;78,69416667;81,54047619;53,1946299;52,71666667;49,71666667;;;;;;;;
7;78,69416667;81,54047619;53,1946299;52,71666667;49,71666667;46,47611111;;;;;;;;
5;81,54047619;53,1946299;52,71666667;49,71666667;46,47611111;46,37652778;;;;;;;;
4;53,1946299;52,71666667;49,71666667;46,47611111;46,37652778;48,07125;;;;;;;;
5;52,71666667;49,71666667;46,47611111;46,37652778;48,07125;68,71194444;;;;;;;;
10;49,71666667;46,47611111;46,37652778;48,07125;68,71194444;52,7310153;;;;;;;;
5;46,47611111;46,37652778;48,07125;68,71194444;52,7310153;44,37486111;;;;;;;;
7;46,37652778;48,07125;68,71194444;52,7310153;44,37486111;69,68930556;;;;;;;;
2;48,07125;68,71194444;52,7310153;44,37486111;69,68930556;55,87486111;;;;;;;;
1;68,71194444;52,7310153;44,37486111;69,68930556;55,87486111;59,82347222;;;;;;;;
8;52,7310153;44,37486111;69,68930556;55,87486111;59,82347222;57,08291667;;;;;;;;
7;44,37486111;69,68930556;55,87486111;59,82347222;57,08291667;56,23263889;;;;;;;;
5;69,68930556;55,87486111;59,82347222;57,08291667;56,23263889;49,11569444;;;;;;;;
6;55,87486111;59,82347222;57,08291667;56,23263889;49,11569444;51,38;;;;;;;;
10;59,82347222;57,08291667;56,23263889;49,11569444;51,38;57,11680556;;;;;;;;
8;57,08291667;56,23263889;49,11569444;51,38;57,11680556;57,37736111;;;;;;;;
4;56,23263889;49,11569444;51,38;57,11680556;57,37736111;58,60833333;;;;;;;;
3;49,11569444;51,38;57,11680556;57,37736111;58,60833333;60,00805556;;;;;;;;
6;51,38;57,11680556;57,37736111;58,60833333;60,00805556;44,32194444;;;;;;;;
6;57,11680556;57,37736111;58,60833333;60,00805556;44,32194444;51,20972222;;;;;;;;
2;57,37736111;58,60833333;60,00805556;44,32194444;51,20972222;38,60737463;;;;;;;;
1;58,60833333;60,00805556;44,32194444;51,20972222;38,60737463;16,68968254;;;;;;;;
1;60,00805556;44,32194444;51,20972222;38,60737463;16,68968254;20,20351682;;;;;;;;
2;44,32194444;51,20972222;38,60737463;16,68968254;20,20351682;26,17065527;;;;;;;;
4;51,20972222;38,60737463;16,68968254;20,20351682;26,17065527;45,78555556;;;;;;;;
2;38,60737463;16,68968254;20,20351682;26,17065527;45,78555556;56,86555556;;;;;;;;
5;16,68968254;20,20351682;26,17065527;45,78555556;56,86555556;61,69097222;;;;;;;;
8;20,20351682;26,17065527;45,78555556;56,86555556;61,69097222;65,44861111;;;;;;;;
5;26,17065527;45,78555556;56,86555556;61,69097222;65,44861111;87,67101865;;;;;;;;
2;45,78555556;56,86555556;61,69097222;65,44861111;87,67101865;93,61051005;;;;;;;;
6;56,86555556;61,69097222;65,44861111;87,67101865;93,61051005;56,39055556;;;;;;;;
5;61,69097222;65,44861111;87,67101865;93,61051005;56,39055556;40,12777778;;;;;;;;
5;65,44861111;87,67101865;93,61051005;56,39055556;40,12777778;44,22236111;;;;;;;;
6;87,67101865;93,61051005;56,39055556;40,12777778;44,22236111;75,52016807;;;;;;;;
7;93,61051005;56,39055556;40,12777778;44,22236111;75,52016807;76,55958333;;;;;;;;
8;56,39055556;40,12777778;44,22236111;75,52016807;76,55958333;82,71737288;;;;;;;;
3;40,12777778;44,22236111;75,52016807;76,55958333;82,71737288;82,57663818;;;;;;;;
4;44,22236111;75,52016807;76,55958333;82,71737288;82,57663818;63,87416667;;;;;;;;
3;75,52016807;76,55958333;82,71737288;82,57663818;63,87416667;77,17430556;;;;;;;;
7;76,55958333;82,71737288;82,57663818;63,87416667;77,17430556;84,105;;;;;;;;
8;82,71737288;82,57663818;63,87416667;77,17430556;84,105;64,49375;;;;;;;;
5;82,57663818;63,87416667;77,17430556;84,105;64,49375;61,00263889;;;;;;;;
11;63,87416667;77,17430556;84,105;64,49375;61,00263889;67,42194444;;;;;;;;
9;77,17430556;84,105;64,49375;61,00263889;67,42194444;79,97513889;;;;;;;;
6;84,105;64,49375;61,00263889;67,42194444;79,97513889;81,64986111;;;;;;;;
7;64,49375;61,00263889;67,42194444;79,97513889;81,64986111;66,53180556;;;;;;;;
4;61,00263889;67,42194444;79,97513889;81,64986111;66,53180556;64,4175;;;;;;;;
2;67,42194444;79,97513889;81,64986111;66,53180556;64,4175;56,20263889;;;;;;;;
2;79,97513889;81,64986111;66,53180556;64,4175;56,20263889;46,89472222;;;;;;;;
10;81,64986111;66,53180556;64,4175;56,20263889;46,89472222;45,25375;;;;;;;;
5;66,53180556;64,4175;56,20263889;46,89472222;45,25375;42,70069444;;;;;;;;
3;64,4175;56,20263889;46,89472222;45,25375;42,70069444;64,91916667;;;;;;;;
5;56,20263889;46,89472222;45,25375;42,70069444;64,91916667;53,77944444;;;;;;;;
6;46,89472222;45,25375;42,70069444;64,91916667;53,77944444;44,58;;;;;;;;
5;45,25375;42,70069444;64,91916667;53,77944444;44,58;39,66;;;;;;;;
4;42,70069444;64,91916667;53,77944444;44,58;39,66;39,48888889;;;;;;;;
4;64,91916667;53,77944444;44,58;39,66;39,48888889;39,69652778;;;;;;;;
2;53,77944444;44,58;39,66;39,48888889;39,69652778;50,93;;;;;;;;
0;44,58;39,66;39,48888889;39,69652778;50,93;39,38180556;;;;;;;;
5;39,66;39,48888889;39,69652778;50,93;39,38180556;39,79986111;;;;;;;;
4;39,48888889;39,69652778;50,93;39,38180556;39,79986111;38,70930556;;;;;;;;
3;39,69652778;50,93;39,38180556;39,79986111;38,70930556;38,73013889;;;;;;;;
4;50,93;39,38180556;39,79986111;38,70930556;38,73013889;37,22773109;;;;;;;;
5;39,38180556;39,79986111;38,70930556;38,73013889;37,22773109;34,77930556;;;;;;;;
6;39,79986111;38,70930556;38,73013889;37,22773109;34,77930556;37,81416667;;;;;;;;
5;38,70930556;38,73013889;37,22773109;34,77930556;37,81416667;37,51458333;;;;;;;;
6;38,73013889;37,22773109;34,77930556;37,81416667;37,51458333;45,87027778;;;;;;;;
8;37,22773109;34,77930556;37,81416667;37,51458333;45,87027778;57,39791667;;;;;;;;
5;34,77930556;37,81416667;37,51458333;45,87027778;57,39791667;66,78734353;;;;;;;;
2;37,81416667;37,51458333;45,87027778;57,39791667;66,78734353;72,66986111;;;;;;;;
1;37,51458333;45,87027778;57,39791667;66,78734353;72,66986111;40,73819444;;;;;;;;
2;45,87027778;57,39791667;66,78734353;72,66986111;40,73819444;47,63569444;;;;;;;;
3;57,39791667;66,78734353;72,66986111;40,73819444;47,63569444;47,04152778;;;;;;;;
3;66,78734353;72,66986111;40,73819444;47,63569444;47,04152778;47,56063978;;;;;;;;
7;72,66986111;40,73819444;47,63569444;47,04152778;47,56063978;42,87472222;;;;;;;;
6;40,73819444;47,63569444;47,04152778;47,56063978;42,87472222;41,73097222;;;;;;;;
6;47,63569444;47,04152778;47,56063978;42,87472222;41,73097222;40,47208333;;;;;;;;
2;47,04152778;47,56063978;42,87472222;41,73097222;40,47208333;50,54208333;;;;;;;;
3;47,56063978;42,87472222;41,73097222;40,47208333;50,54208333;66,47254902;;;;;;;;
7;42,87472222;41,73097222;40,47208333;50,54208333;66,47254902;45,64388889;;;;;;;;
4;41,73097222;40,47208333;50,54208333;66,47254902;45,64388889;34,88788301;;;;;;;;
3;40,47208333;50,54208333;66,47254902;45,64388889;34,88788301;37,77663421;;;;;;;;
3;50,54208333;66,47254902;45,64388889;34,88788301;37,77663421;34,51847222;;;;;;;;
5;66,47254902;45,64388889;34,88788301;37,77663421;34,51847222;36,52125;;;;;;;;
2;45,64388889;34,88788301;37,77663421;34,51847222;36,52125;37,37222222;;;;;;;;
1;34,88788301;37,77663421;34,51847222;36,52125;37,37222222;44,02430556;;;;;;;;
3;37,77663421;34,51847222;36,52125;37,37222222;44,02430556;55,37621697;;;;;;;;
0;34,51847222;36,52125;37,37222222;44,02430556;55,37621697;55,05694444;;;;;;;;
3;36,52125;37,37222222;44,02430556;55,37621697;55,05694444;62,81418637;;;;;;;;
7;37,37222222;44,02430556;55,37621697;55,05694444;62,81418637;64,59763889;;;;;;;;
7;44,02430556;55,37621697;55,05694444;62,81418637;64,59763889;60,17736111;;;;;;;;
8;55,37621697;55,05694444;62,81418637;64,59763889;60,17736111;72,50805556;;;;;;;;
5;55,05694444;62,81418637;64,59763889;60,17736111;72,50805556;79,14861111;;;;;;;;
5;62,81418637;64,59763889;60,17736111;72,50805556;79,14861111;53,46513889;;;;;;;;
1;64,59763889;60,17736111;72,50805556;79,14861111;53,46513889;52,0015299;;;;;;;;
4;60,17736111;72,50805556;79,14861111;53,46513889;52,0015299;48,20805556;;;;;;;;
2;72,50805556;79,14861111;53,46513889;52,0015299;48,20805556;38,83333333;;;;;;;;
3;79,14861111;53,46513889;52,0015299;48,20805556;38,83333333;46,67777778;;;;;;;;
2;53,46513889;52,0015299;48,20805556;38,83333333;46,67777778;43,41361111;;;;;;;;
4;52,0015299;48,20805556;38,83333333;46,67777778;43,41361111;35,13263889;;;;;;;;
4;48,20805556;38,83333333;46,67777778;43,41361111;35,13263889;35,41375;;;;;;;;
6;38,83333333;46,67777778;43,41361111;35,13263889;35,41375;34,8825;;;;;;;;
8;46,67777778;43,41361111;35,13263889;35,41375;34,8825;46,41291667;;;;;;;;
2;43,41361111;35,13263889;35,41375;34,8825;46,41291667;57,29819444;;;;;;;;
