COUNT;DAY;MONTH;Valore;Valore;Valore;Valore;Valore;Valore;YEAR;;;;;;;
9;31;1;1,521875;1,534375;1,38;1,144791667;0,872916667;1,059375;2016;;;;;;;
4;1;2;1,534375;1,38;1,144791667;0,872916667;1,059375;1,090625;2016;;;;;;;
2;2;2;1,38;1,144791667;0,872916667;1,059375;1,090625;1,032291667;2016;;;;;;;
2;3;2;1,144791667;0,872916667;1,059375;1,090625;1,032291667;0,944791667;2016;;;;;;;
5;4;2;0,872916667;1,059375;1,090625;1,032291667;0,944791667;1,06875;2016;;;;;;;
1;5;2;1,059375;1,090625;1,032291667;0,944791667;1,06875;0,702083333;2016;;;;;;;
5;6;2;1,090625;1,032291667;0,944791667;1,06875;0,702083333;0,89375;2016;;;;;;;
6;7;2;1,032291667;0,944791667;1,06875;0,702083333;0,89375;0,764583333;2016;;;;;;;
4;8;2;0,944791667;1,06875;0,702083333;0,89375;0,764583333;0,760416667;2016;;;;;;;
2;9;2;1,06875;0,702083333;0,89375;0,764583333;0,760416667;0,761458333;2016;;;;;;;
6;10;2;0,702083333;0,89375;0,764583333;0,760416667;0,761458333;0,894791667;2016;;;;;;;
7;11;2;0,89375;0,764583333;0,760416667;0,761458333;0,894791667;0,805208333;2016;;;;;;;
2;12;2;0,764583333;0,760416667;0,761458333;0,894791667;0,805208333;0,834375;2016;;;;;;;
2;13;2;0,760416667;0,761458333;0,894791667;0,805208333;0,834375;0,986458333;2016;;;;;;;
3;14;2;0,761458333;0,894791667;0,805208333;0,834375;0,986458333;1,028125;2016;;;;;;;
4;15;2;0,894791667;0,805208333;0,834375;0,986458333;1,028125;0,794791667;2016;;;;;;;
7;16;2;0,805208333;0,834375;0,986458333;1,028125;0,794791667;0,8625;2016;;;;;;;
3;17;2;0,834375;0,986458333;1,028125;0,794791667;0,8625;1,165625;2016;;;;;;;
4;18;2;0,986458333;1,028125;0,794791667;0,8625;1,165625;1,03125;2016;;;;;;;
2;19;2;1,028125;0,794791667;0,8625;1,165625;1,03125;1,1125;2016;;;;;;;
4;20;2;0,794791667;0,8625;1,165625;1,03125;1,1125;0,771875;2016;;;;;;;
2;21;2;0,8625;1,165625;1,03125;1,1125;0,771875;1,073958333;2016;;;;;;;
6;22;2;1,165625;1,03125;1,1125;0,771875;1,073958333;0,879166667;2016;;;;;;;
1;23;2;1,03125;1,1125;0,771875;1,073958333;0,879166667;0,9;2016;;;;;;;
2;24;2;1,1125;0,771875;1,073958333;0,879166667;0,9;0,96875;2016;;;;;;;
6;25;2;0,771875;1,073958333;0,879166667;0,9;0,96875;1,348958333;2016;;;;;;;
4;26;2;1,073958333;0,879166667;0,9;0,96875;1,348958333;1,120833333;2016;;;;;;;
2;27;2;0,879166667;0,9;0,96875;1,348958333;1,120833333;0,807291667;2016;;;;;;;
5;28;2;0,9;0,96875;1,348958333;1,120833333;0,807291667;1,004166667;2016;;;;;;;
2;29;2;0,96875;1,348958333;1,120833333;0,807291667;1,004166667;0,847916667;2016;;;;;;;
2;1;3;1,348958333;1,120833333;0,807291667;1,004166667;0,847916667;0,929166667;2016;;;;;;;
6;2;3;1,120833333;0,807291667;1,004166667;0,847916667;0,929166667;0,983333333;2016;;;;;;;
3;3;3;0,807291667;1,004166667;0,847916667;0,929166667;0,983333333;1,123958333;2016;;;;;;;
6;4;3;1,004166667;0,847916667;0,929166667;0,983333333;1,123958333;0,871875;2016;;;;;;;
5;5;3;0,847916667;0,929166667;0,983333333;1,123958333;0,871875;1,051041667;2016;;;;;;;
3;6;3;0,929166667;0,983333333;1,123958333;0,871875;1,051041667;1,109375;2016;;;;;;;
5;7;3;0,983333333;1,123958333;0,871875;1,051041667;1,109375;1,02739726;2016;;;;;;;
3;8;3;1,123958333;0,871875;1,051041667;1,109375;1,02739726;0,926388889;2016;;;;;;;
5;9;3;0,871875;1,051041667;1,109375;1,02739726;0,926388889;0,995833333;2016;;;;;;;
7;10;3;1,051041667;1,109375;1,02739726;0,926388889;0,995833333;1,126388889;2016;;;;;;;
10;11;3;1,109375;1,02739726;0,926388889;0,995833333;1,126388889;0,901388889;2016;;;;;;;
3;12;3;1,02739726;0,926388889;0,995833333;1,126388889;0,901388889;0,965151515;2016;;;;;;;
4;13;3;0,926388889;0,995833333;1,126388889;0,901388889;0,965151515;1,3125;2016;;;;;;;
7;14;3;0,995833333;1,126388889;0,901388889;0,965151515;1,3125;1,398591549;2016;;;;;;;
3;15;3;1,126388889;0,901388889;0,965151515;1,3125;1,398591549;1,033333333;2016;;;;;;;
1;16;3;0,901388889;0,965151515;1,3125;1,398591549;1,033333333;1,2;2016;;;;;;;
1;17;3;0,965151515;1,3125;1,398591549;1,033333333;1,2;1,104166667;2016;;;;;;;
6;18;3;1,3125;1,398591549;1,033333333;1,2;1,104166667;0,8875;2016;;;;;;;
4;19;3;1,398591549;1,033333333;1,2;1,104166667;0,8875;0,941666667;2016;;;;;;;
4;20;3;1,033333333;1,2;1,104166667;0,8875;0,941666667;0,886111111;2016;;;;;;;
1;21;3;1,2;1,104166667;0,8875;0,941666667;0,886111111;0,952777778;2016;;;;;;;
2;22;3;1,104166667;0,8875;0,941666667;0,886111111;0,952777778;0,858333333;2016;;;;;;;
6;23;3;0,8875;0,941666667;0,886111111;0,952777778;0,858333333;0,886111111;2016;;;;;;;
2;24;3;0,941666667;0,886111111;0,952777778;0,858333333;0,886111111;0,913888889;2016;;;;;;;
2;25;3;0,886111111;0,952777778;0,858333333;0,886111111;0,913888889;1,019444444;2016;;;;;;;
1;26;3;0,952777778;0,858333333;0,886111111;0,913888889;1,019444444;1,013888889;2016;;;;;;;
5;27;3;0,858333333;0,886111111;0,913888889;1,019444444;1,013888889;0,709876543;2016;;;;;;;
5;28;3;0,886111111;0,913888889;1,019444444;1,013888889;0,709876543;0,705208333;2016;;;;;;;
6;29;3;0,913888889;1,019444444;1,013888889;0,709876543;0,705208333;0,721875;2016;;;;;;;
1;30;3;1,019444444;1,013888889;0,709876543;0,705208333;0,721875;0,638541667;2016;;;;;;;
4;31;3;1,013888889;0,709876543;0,705208333;0,721875;0,638541667;0,633333333;2016;;;;;;;
7;1;4;0,709876543;0,705208333;0,721875;0,638541667;0,633333333;0,780208333;2016;;;;;;;
6;2;4;0,705208333;0,721875;0,638541667;0,633333333;0,780208333;0,79375;2016;;;;;;;
8;3;4;0,721875;0,638541667;0,633333333;0,780208333;0,79375;0,730208333;2016;;;;;;;
5;4;4;0,638541667;0,633333333;0,780208333;0,79375;0,730208333;0,630208333;2016;;;;;;;
5;5;4;0,633333333;0,780208333;0,79375;0,730208333;0,630208333;0,571875;2016;;;;;;;
3;6;4;0,780208333;0,79375;0,730208333;0,630208333;0,571875;0,593975904;2016;;;;;;;
3;7;4;0,79375;0,730208333;0,630208333;0,571875;0,593975904;0,586111111;2016;;;;;;;
4;8;4;0,730208333;0,630208333;0,571875;0,593975904;0,586111111;0,693055556;2016;;;;;;;
4;9;4;0,630208333;0,571875;0,593975904;0,586111111;0,693055556;0,603614458;2016;;;;;;;
3;10;4;0,571875;0,593975904;0,586111111;0,693055556;0,603614458;0,5875;2016;;;;;;;
6;11;4;0,593975904;0,586111111;0,693055556;0,603614458;0,5875;0,56875;2016;;;;;;;
5;12;4;0,586111111;0,693055556;0,603614458;0,5875;0,56875;0,577083333;2016;;;;;;;
4;13;4;0,693055556;0,603614458;0,5875;0,56875;0,577083333;0,567708333;2016;;;;;;;
0;14;4;0,603614458;0,5875;0,56875;0,577083333;0,567708333;0,614583333;2016;;;;;;;
2;15;4;0,5875;0,56875;0,577083333;0,567708333;0,614583333;0,710416667;2016;;;;;;;
0;16;4;0,56875;0,577083333;0,567708333;0,614583333;0,710416667;0,6625;2016;;;;;;;
6;17;4;0,577083333;0,567708333;0,614583333;0,710416667;0,6625;0,661458333;2016;;;;;;;
5;18;4;0,567708333;0,614583333;0,710416667;0,6625;0,661458333;0,551041667;2016;;;;;;;
4;19;4;0,614583333;0,710416667;0,6625;0,661458333;0,551041667;0,542708333;2016;;;;;;;
5;20;4;0,710416667;0,6625;0,661458333;0,551041667;0,542708333;0,521875;2016;;;;;;;
4;21;4;0,6625;0,661458333;0,551041667;0,542708333;0,521875;0,683333333;2016;;;;;;;
4;22;4;0,661458333;0,551041667;0,542708333;0,521875;0,683333333;0,659375;2016;;;;;;;
4;23;4;0,551041667;0,542708333;0,521875;0,683333333;0,659375;0,631914894;2016;;;;;;;
5;24;4;0,542708333;0,521875;0,683333333;0,659375;0,631914894;0,643617021;2016;;;;;;;
2;25;4;0,521875;0,683333333;0,659375;0,631914894;0,643617021;0,628125;2016;;;;;;;
4;26;4;0,683333333;0,659375;0,631914894;0,643617021;0,628125;0,633333333;2016;;;;;;;
9;27;4;0,659375;0,631914894;0,643617021;0,628125;0,633333333;0,708333333;2016;;;;;;;
5;28;4;0,631914894;0,643617021;0,628125;0,633333333;0,708333333;0,628571429;2016;;;;;;;
5;29;4;0,643617021;0,628125;0,633333333;0,708333333;0,628571429;0,55952381;2016;;;;;;;
4;30;4;0,628125;0,633333333;0,708333333;0,628571429;0,55952381;0,665277778;2016;;;;;;;
0;1;5;0,633333333;0,708333333;0,628571429;0,55952381;0,665277778;0,808333333;2016;;;;;;;
1;2;5;0,708333333;0,628571429;0,55952381;0,665277778;0,808333333;0,736111111;2016;;;;;;;
2;3;5;0,628571429;0,55952381;0,665277778;0,808333333;0,736111111;0,590740741;2016;;;;;;;
4;4;5;0,55952381;0,665277778;0,808333333;0,736111111;0,590740741;0,722807018;2016;;;;;;;
7;5;5;0,665277778;0,808333333;0,736111111;0,590740741;0,722807018;0,827777778;2016;;;;;;;
3;6;5;0,808333333;0,736111111;0,590740741;0,722807018;0,827777778;0,719444444;2016;;;;;;;
5;7;5;0,736111111;0,590740741;0,722807018;0,827777778;0,719444444;0,786111111;2016;;;;;;;
6;8;5;0,590740741;0,722807018;0,827777778;0,719444444;0,786111111;0,776388889;2016;;;;;;;
4;9;5;0,722807018;0,827777778;0,719444444;0,786111111;0,776388889;0,722222222;2016;;;;;;;
4;10;5;0,827777778;0,719444444;0,786111111;0,776388889;0,722222222;0,597222222;2016;;;;;;;
6;11;5;0,719444444;0,786111111;0,776388889;0,722222222;0,597222222;0,518947368;2016;;;;;;;
5;12;5;0,786111111;0,776388889;0,722222222;0,597222222;0,518947368;0,519791667;2016;;;;;;;
3;13;5;0,776388889;0,722222222;0,597222222;0,518947368;0,519791667;0,543157895;2016;;;;;;;
7;14;5;0,722222222;0,597222222;0,518947368;0,519791667;0,543157895;0,583333333;2016;;;;;;;
3;15;5;0,597222222;0,518947368;0,519791667;0,543157895;0,583333333;0,738541667;2016;;;;;;;
6;16;5;0,518947368;0,519791667;0,543157895;0,583333333;0,738541667;0,680208333;2016;;;;;;;
6;17;5;0,519791667;0,543157895;0,583333333;0,738541667;0,680208333;0,596875;2016;;;;;;;
9;18;5;0,543157895;0,583333333;0,738541667;0,680208333;0,596875;0,539583333;2016;;;;;;;
2;19;5;0,583333333;0,738541667;0,680208333;0,596875;0,539583333;0,515789474;2016;;;;;;;
3;20;5;0,738541667;0,680208333;0,596875;0,539583333;0,515789474;0,489583333;2016;;;;;;;
8;21;5;0,680208333;0,596875;0,539583333;0,515789474;0,489583333;0,551041667;2016;;;;;;;
5;22;5;0,596875;0,539583333;0,515789474;0,489583333;0,551041667;0,747916667;2016;;;;;;;
4;23;5;0,539583333;0,515789474;0,489583333;0,551041667;0,747916667;0,698958333;2016;;;;;;;
12;24;5;0,515789474;0,489583333;0,551041667;0,747916667;0,698958333;0,615625;2016;;;;;;;
2;25;5;0,489583333;0,551041667;0,747916667;0,698958333;0,615625;0,742105263;2016;;;;;;;
3;26;5;0,551041667;0,747916667;0,698958333;0,615625;0,742105263;0,753125;2016;;;;;;;
4;27;5;0,747916667;0,698958333;0,615625;0,742105263;0,753125;0,767708333;2016;;;;;;;
9;28;5;0,698958333;0,615625;0,742105263;0,753125;0,767708333;0,603125;2016;;;;;;;
2;29;5;0,615625;0,742105263;0,753125;0,767708333;0,603125;0,714583333;2016;;;;;;;
0;30;5;0,742105263;0,753125;0,767708333;0,603125;0,714583333;0,636458333;2016;;;;;;;
2;31;5;0,753125;0,767708333;0,603125;0,714583333;0,636458333;0,619791667;2016;;;;;;;
9;1;6;0,767708333;0,603125;0,714583333;0,636458333;0,619791667;0,795833333;2016;;;;;;;
2;2;6;0,603125;0,714583333;0,636458333;0,619791667;0,795833333;0,824096386;2016;;;;;;;
6;3;6;0,714583333;0,636458333;0,619791667;0,795833333;0,824096386;0,761111111;2016;;;;;;;
5;4;6;0,636458333;0,619791667;0,795833333;0,824096386;0,761111111;0,786075949;2016;;;;;;;
5;5;6;0,619791667;0,795833333;0,824096386;0,761111111;0,786075949;0,748958333;2016;;;;;;;
5;6;6;0,795833333;0,824096386;0,761111111;0,786075949;0,748958333;0,672916667;2016;;;;;;;
6;7;6;0,824096386;0,761111111;0,786075949;0,748958333;0,672916667;0,5625;2016;;;;;;;
1;8;6;0,761111111;0,786075949;0,748958333;0,672916667;0,5625;0,639583333;2016;;;;;;;
4;9;6;0,786075949;0,748958333;0,672916667;0,5625;0,639583333;0,62;2016;;;;;;;
6;10;6;0,748958333;0,672916667;0,5625;0,639583333;0,62;0,672916667;2016;;;;;;;
5;11;6;0,672916667;0,5625;0,639583333;0,62;0,672916667;0,696875;2016;;;;;;;
5;12;6;0,5625;0,639583333;0,62;0,672916667;0,696875;0,546875;2016;;;;;;;
3;13;6;0,639583333;0,62;0,672916667;0,696875;0,546875;0,555208333;2016;;;;;;;
1;14;6;0,62;0,672916667;0,696875;0,546875;0,555208333;0,608333333;2016;;;;;;;
4;15;6;0,672916667;0,696875;0,546875;0,555208333;0,608333333;0,702083333;2016;;;;;;;
3;16;6;0,696875;0,546875;0,555208333;0,608333333;0,702083333;0,697916667;2016;;;;;;;
5;17;6;0,546875;0,555208333;0,608333333;0,702083333;0,697916667;0,810416667;2016;;;;;;;
3;18;6;0,555208333;0,608333333;0,702083333;0,697916667;0,810416667;0,898958333;2016;;;;;;;
3;19;6;0,608333333;0,702083333;0,697916667;0,810416667;0,898958333;0,896875;2016;;;;;;;
4;20;6;0,702083333;0,697916667;0,810416667;0,898958333;0,896875;0,748958333;2016;;;;;;;
4;21;6;0,697916667;0,810416667;0,898958333;0,896875;0,748958333;0,613541667;2016;;;;;;;
6;22;6;0,810416667;0,898958333;0,896875;0,748958333;0,613541667;0,66875;2016;;;;;;;
7;23;6;0,898958333;0,896875;0,748958333;0,613541667;0,66875;0,704166667;2016;;;;;;;
4;24;6;0,896875;0,748958333;0,613541667;0,66875;0,704166667;0,732291667;2016;;;;;;;
8;25;6;0,748958333;0,613541667;0,66875;0,704166667;0,732291667;0,738541667;2016;;;;;;;
2;26;6;0,613541667;0,66875;0,704166667;0,732291667;0,738541667;0,721875;2016;;;;;;;
4;27;6;0,66875;0,704166667;0,732291667;0,738541667;0,721875;0,717708333;2016;;;;;;;
6;28;6;0,704166667;0,732291667;0,738541667;0,721875;0,717708333;0,779166667;2016;;;;;;;
1;29;6;0,732291667;0,738541667;0,721875;0,717708333;0,779166667;0,738541667;2016;;;;;;;
4;30;6;0,738541667;0,721875;0,717708333;0,779166667;0,738541667;0,832291667;2016;;;;;;;
5;1;7;0,721875;0,717708333;0,779166667;0,738541667;0,832291667;0,810416667;2016;;;;;;;
2;2;7;0,717708333;0,779166667;0,738541667;0,832291667;0,810416667;0,835416667;2016;;;;;;;
3;3;7;0,779166667;0,738541667;0,832291667;0,810416667;0,835416667;0,790625;2016;;;;;;;
2;4;7;0,738541667;0,832291667;0,810416667;0,835416667;0,790625;0,789583333;2016;;;;;;;
4;5;7;0,832291667;0,810416667;0,835416667;0,790625;0,789583333;0,939726027;2016;;;;;;;
2;6;7;0,810416667;0,835416667;0,790625;0,789583333;0,939726027;0,979166667;2016;;;;;;;
2;7;7;0,835416667;0,790625;0,789583333;0,939726027;0,979166667;1,088888889;2016;;;;;;;
4;8;7;0,790625;0,789583333;0,939726027;0,979166667;1,088888889;1,023611111;2016;;;;;;;
4;9;7;0,789583333;0,939726027;0,979166667;1,088888889;1,023611111;0,8375;2016;;;;;;;
6;10;7;0,939726027;0,979166667;1,088888889;1,023611111;0,8375;0,854166667;2016;;;;;;;
5;11;7;0,979166667;1,088888889;1,023611111;0,8375;0,854166667;0,834722222;2016;;;;;;;
4;12;7;1,088888889;1,023611111;0,8375;0,854166667;0,834722222;0,858333333;2016;;;;;;;
9;13;7;1,023611111;0,8375;0,854166667;0,834722222;0,858333333;0,8;2016;;;;;;;
5;14;7;0,8375;0,854166667;0,834722222;0,858333333;0,8;0,927083333;2016;;;;;;;
11;15;7;0,854166667;0,834722222;0,858333333;0,8;0,927083333;0,762711864;2016;;;;;;;
5;16;7;0,834722222;0,858333333;0,8;0,927083333;0,762711864;0,623611111;2016;;;;;;;
2;17;7;0,858333333;0,8;0,927083333;0,762711864;0,623611111;0,601388889;2016;;;;;;;
3;18;7;0,8;0,927083333;0,762711864;0,623611111;0,601388889;0,541666667;2016;;;;;;;
2;19;7;0,927083333;0,762711864;0,623611111;0,601388889;0,541666667;0,55;2016;;;;;;;
3;20;7;0,762711864;0,623611111;0,601388889;0,541666667;0,55;0,656944444;2016;;;;;;;
3;21;7;0,623611111;0,601388889;0,541666667;0,55;0,656944444;0,6375;2016;;;;;;;
5;22;7;0,601388889;0,541666667;0,55;0,656944444;0,6375;0,655555556;2016;;;;;;;
4;23;7;0,541666667;0,55;0,656944444;0,6375;0,655555556;0,580555556;2016;;;;;;;
4;24;7;0,55;0,656944444;0,6375;0,655555556;0,580555556;0,633333333;2016;;;;;;;
4;25;7;0,656944444;0,6375;0,655555556;0,580555556;0,633333333;0,5375;2016;;;;;;;
2;26;7;0,6375;0,655555556;0,580555556;0,633333333;0,5375;0,523611111;2016;;;;;;;
2;27;7;0,655555556;0,580555556;0,633333333;0,5375;0,523611111;0,556944444;2016;;;;;;;
2;28;7;0,580555556;0,633333333;0,5375;0,523611111;0,556944444;0,541666667;2016;;;;;;;
7;29;7;0,633333333;0,5375;0,523611111;0,556944444;0,541666667;0,638888889;2016;;;;;;;
6;30;7;0,5375;0,523611111;0,556944444;0,541666667;0,638888889;0,658333333;2016;;;;;;;
2;31;7;0,523611111;0,556944444;0,541666667;0,638888889;0,658333333;0,491666667;2016;;;;;;;
4;1;8;0,556944444;0,541666667;0,638888889;0,658333333;0,491666667;0,520833333;2016;;;;;;;
4;2;8;0,541666667;0,638888889;0,658333333;0,491666667;0,520833333;0,544444444;2016;;;;;;;
3;3;8;0,638888889;0,658333333;0,491666667;0,520833333;0,544444444;0,577777778;2016;;;;;;;
3;4;8;0,658333333;0,491666667;0,520833333;0,544444444;0,577777778;0,601388889;2016;;;;;;;
4;5;8;0,491666667;0,520833333;0,544444444;0,577777778;0,601388889;0,523611111;2016;;;;;;;
6;6;8;0,520833333;0,544444444;0,577777778;0,601388889;0,523611111;0,476388889;2016;;;;;;;
4;7;8;0,544444444;0,577777778;0,601388889;0,523611111;0,476388889;0,515277778;2016;;;;;;;
4;8;8;0,577777778;0,601388889;0,523611111;0,476388889;0,515277778;0,527777778;2016;;;;;;;
2;9;8;0,601388889;0,523611111;0,476388889;0,515277778;0,527777778;0,577777778;2016;;;;;;;
2;10;8;0,523611111;0,476388889;0,515277778;0,527777778;0,577777778;0,559722222;2016;;;;;;;
2;11;8;0,476388889;0,515277778;0,527777778;0,577777778;0,559722222;0,517857143;2016;;;;;;;
2;12;8;0,515277778;0,527777778;0,577777778;0,559722222;0,517857143;0,513541667;2016;;;;;;;
1;13;8;0,527777778;0,577777778;0,559722222;0,517857143;0,513541667;0,547916667;2016;;;;;;;
3;14;8;0,577777778;0,559722222;0,517857143;0,513541667;0,547916667;0,589583333;2016;;;;;;;
3;15;8;0,559722222;0,517857143;0,513541667;0,547916667;0,589583333;0,639583333;2016;;;;;;;
2;16;8;0,517857143;0,513541667;0,547916667;0,589583333;0,639583333;0,573958333;2016;;;;;;;
3;17;8;0,513541667;0,547916667;0,589583333;0,639583333;0,573958333;0,5375;2016;;;;;;;
1;18;8;0,547916667;0,589583333;0,639583333;0,573958333;0,5375;0,616666667;2016;;;;;;;
1;19;8;0,589583333;0,639583333;0,573958333;0,5375;0,616666667;0,685416667;2016;;;;;;;
3;20;8;0,639583333;0,573958333;0,5375;0,616666667;0,685416667;0,690625;2016;;;;;;;
2;21;8;0,573958333;0,5375;0,616666667;0,685416667;0,690625;0,692708333;2016;;;;;;;
4;22;8;0,5375;0,616666667;0,685416667;0,690625;0,692708333;0,689583333;2016;;;;;;;
3;23;8;0,616666667;0,685416667;0,690625;0,692708333;0,689583333;0,704166667;2016;;;;;;;
1;24;8;0,685416667;0,690625;0,692708333;0,689583333;0,704166667;0,65625;2016;;;;;;;
4;25;8;0,690625;0,692708333;0,689583333;0,704166667;0,65625;0,727083333;2016;;;;;;;
2;26;8;0,692708333;0,689583333;0,704166667;0,65625;0,727083333;0,753488372;2016;;;;;;;
1;27;8;0,689583333;0,704166667;0,65625;0,727083333;0,753488372;0,841666667;2016;;;;;;;
3;28;8;0,704166667;0,65625;0,727083333;0,753488372;0,841666667;0,911458333;2016;;;;;;;
3;29;8;0,65625;0,727083333;0,753488372;0,841666667;0,911458333;0,84375;2016;;;;;;;
2;30;8;0,727083333;0,753488372;0,841666667;0,911458333;0,84375;0,723958333;2016;;;;;;;
5;31;8;0,753488372;0,841666667;0,911458333;0,84375;0,723958333;0,698958333;2016;;;;;;;
8;1;9;0,841666667;0,911458333;0,84375;0,723958333;0,698958333;0,652083333;2016;;;;;;;
6;2;9;0,911458333;0,84375;0,723958333;0,698958333;0,652083333;0,688541667;2016;;;;;;;
3;3;9;0,84375;0,723958333;0,698958333;0,652083333;0,688541667;0,803125;2016;;;;;;;
4;4;9;0,723958333;0,698958333;0,652083333;0,688541667;0,803125;1,004166667;2016;;;;;;;
5;5;9;0,698958333;0,652083333;0,688541667;0,803125;1,004166667;0,888541667;2016;;;;;;;
3;6;9;0,652083333;0,688541667;0,803125;1,004166667;0,888541667;0,753125;2016;;;;;;;
6;7;9;0,688541667;0,803125;1,004166667;0,888541667;0,753125;0,861052632;2016;;;;;;;
4;8;9;0,803125;1,004166667;0,888541667;0,753125;0,861052632;0,958333333;2016;;;;;;;
4;9;9;1,004166667;0,888541667;0,753125;0,861052632;0,958333333;0,86875;2016;;;;;;;
5;10;9;0,888541667;0,753125;0,861052632;0,958333333;0,86875;0,832291667;2016;;;;;;;
3;11;9;0,753125;0,861052632;0,958333333;0,86875;0,832291667;0,847368421;2016;;;;;;;
5;12;9;0,861052632;0,958333333;0,86875;0,832291667;0,847368421;0,651041667;2016;;;;;;;
4;13;9;0,958333333;0,86875;0,832291667;0,847368421;0,651041667;0,653125;2016;;;;;;;
6;14;9;0,86875;0,832291667;0,847368421;0,651041667;0,653125;0,825;2016;;;;;;;
3;15;9;0,832291667;0,847368421;0,651041667;0,653125;0,825;0,8125;2016;;;;;;;
6;16;9;0,847368421;0,651041667;0,653125;0,825;0,8125;0,866666667;2016;;;;;;;
1;17;9;0,651041667;0,653125;0,825;0,8125;0,866666667;0,896875;2016;;;;;;;
5;18;9;0,653125;0,825;0,8125;0,866666667;0,896875;0,994791667;2016;;;;;;;
3;19;9;0,825;0,8125;0,866666667;0,896875;0,994791667;0,90625;2016;;;;;;;
4;20;9;0,8125;0,866666667;0,896875;0,994791667;0,90625;1,022916667;2016;;;;;;;
3;21;9;0,866666667;0,896875;0,994791667;0,90625;1,022916667;1,040625;2016;;;;;;;
4;22;9;0,896875;0,994791667;0,90625;1,022916667;1,040625;1,041666667;2016;;;;;;;
3;23;9;0,994791667;0,90625;1,022916667;1,040625;1,041666667;1,09375;2016;;;;;;;
6;24;9;0,90625;1,022916667;1,040625;1,041666667;1,09375;1,001041667;2016;;;;;;;
7;25;9;1,022916667;1,040625;1,041666667;1,09375;1,001041667;0,838541667;2016;;;;;;;
5;26;9;1,040625;1,041666667;1,09375;1,001041667;0,838541667;0,820833333;2016;;;;;;;
2;27;9;1,041666667;1,09375;1,001041667;0,838541667;0,820833333;0,847916667;2016;;;;;;;
4;28;9;1,09375;1,001041667;0,838541667;0,820833333;0,847916667;0,923958333;2016;;;;;;;
5;29;9;1,001041667;0,838541667;0,820833333;0,847916667;0,923958333;0,880208333;2016;;;;;;;
2;30;9;0,838541667;0,820833333;0,847916667;0,923958333;0,880208333;0,95625;2016;;;;;;;
3;1;10;0,820833333;0,847916667;0,923958333;0,880208333;0,95625;0,846875;2016;;;;;;;
2;2;10;0,847916667;0,923958333;0,880208333;0,95625;0,846875;1,021875;2016;;;;;;;
6;3;10;0,923958333;0,880208333;0,95625;0,846875;1,021875;0,883333333;2016;;;;;;;
3;4;10;0,880208333;0,95625;0,846875;1,021875;0,883333333;0,797916667;2016;;;;;;;
4;5;10;0,95625;0,846875;1,021875;0,883333333;0,797916667;0,883333333;2016;;;;;;;
1;6;10;0,846875;1,021875;0,883333333;0,797916667;0,883333333;1,017708333;2016;;;;;;;
3;7;10;1,021875;0,883333333;0,797916667;0,883333333;1,017708333;1,338541667;2016;;;;;;;
3;8;10;0,883333333;0,797916667;0,883333333;1,017708333;1,338541667;1,197916667;2016;;;;;;;
6;9;10;0,797916667;0,883333333;1,017708333;1,338541667;1,197916667;1,082105263;2016;;;;;;;
6;10;10;0,883333333;1,017708333;1,338541667;1,197916667;1,082105263;1,090625;2016;;;;;;;
7;11;10;1,017708333;1,338541667;1,197916667;1,082105263;1,090625;1,141666667;2016;;;;;;;
3;12;10;1,338541667;1,197916667;1,082105263;1,090625;1,141666667;1,714583333;2016;;;;;;;
13;13;10;1,197916667;1,082105263;1,090625;1,141666667;1,714583333;1,469791667;2016;;;;;;;
6;14;10;1,082105263;1,090625;1,141666667;1,714583333;1,469791667;1,271875;2016;;;;;;;
6;15;10;1,090625;1,141666667;1,714583333;1,469791667;1,271875;0,983333333;2016;;;;;;;
7;16;10;1,141666667;1,714583333;1,469791667;1,271875;0,983333333;0,909473684;2016;;;;;;;
7;17;10;1,714583333;1,469791667;1,271875;0,983333333;0,909473684;0,964583333;2016;;;;;;;
4;18;10;1,469791667;1,271875;0,983333333;0,909473684;0,964583333;0,904210526;2016;;;;;;;
8;19;10;1,271875;0,983333333;0,909473684;0,964583333;0,904210526;1,080208333;2016;;;;;;;
6;20;10;0,983333333;0,909473684;0,964583333;0,904210526;1,080208333;1,094791667;2016;;;;;;;
3;21;10;0,909473684;0,964583333;0,904210526;1,080208333;1,094791667;1,216666667;2016;;;;;;;
6;22;10;0,964583333;0,904210526;1,080208333;1,094791667;1,216666667;1,153125;2016;;;;;;;
3;23;10;0,904210526;1,080208333;1,094791667;1,216666667;1,153125;1,283333333;2016;;;;;;;
8;24;10;1,080208333;1,094791667;1,216666667;1,153125;1,283333333;1,4125;2016;;;;;;;
2;25;10;1,094791667;1,216666667;1,153125;1,283333333;1,4125;1,35;2016;;;;;;;
3;26;10;1,216666667;1,153125;1,283333333;1,4125;1,35;1,2875;2016;;;;;;;
6;27;10;1,153125;1,283333333;1,4125;1,35;1,2875;1,014583333;2016;;;;;;;
3;28;10;1,283333333;1,4125;1,35;1,2875;1,014583333;1,301041667;2016;;;;;;;
3;29;10;1,4125;1,35;1,2875;1,014583333;1,301041667;1,384375;2016;;;;;;;
8;30;10;1,35;1,2875;1,014583333;1,301041667;1,384375;0,890625;2016;;;;;;;
8;31;10;1,2875;1,014583333;1,301041667;1,384375;0,890625;0,878125;2016;;;;;;;
4;1;11;1,014583333;1,301041667;1,384375;0,890625;0,878125;0,96875;2016;;;;;;;
6;2;11;1,301041667;1,384375;0,890625;0,878125;0,96875;1,295833333;2016;;;;;;;
