DAY;MONTH;YEAR;Valore
11;9;2015;60,86041666666666
12;9;2015;47,37499999999999
13;9;2015;45,54166666666668
14;9;2015;40,43125
15;9;2015;31,625000000000004
16;9;2015;10,547916666666666
17;9;2015;27,14210526315789
18;9;2015;32,698611111111106
19;9;2015;45,765277777777776
20;9;2015;46,909722222222214
21;9;2015;37,80972222222224
22;9;2015;48,84647887323944
23;9;2015;37,76111111111111
24;9;2015;20,155555555555548
25;9;2015;18,56388888888889
26;9;2015;42,038888888888884
27;9;2015;44,22083333333333
28;9;2015;43,64366197183098
29;9;2015;31,213114754098363
30;9;2015;34,74736842105263
1;10;2015;27,856944444444462
2;10;2015;7,118055555555554
3;10;2015;11,931944444444444
4;10;2015;32,33472222222221
5;10;2015;18,891666666666666
6;10;2015;15,068055555555556
7;10;2015;18,595833333333328
8;10;2015;23,59444444444444
9;10;2015;15,620833333333325
10;10;2015;24,36666666666666
11;10;2015;24,29444444444445
12;10;2015;17,815277777777773
13;10;2015;21,077777777777765
14;10;2015;15,105633802816898
15;10;2015;21,484722222222217
16;10;2015;27,591176470588234
17;10;2015;19,86388888888889
18;10;2015;17,640277777777776
19;10;2015;12,493055555555555
20;10;2015;15,391666666666667
21;10;2015;17,58194444444444
22;10;2015;17,218055555555555
23;10;2015;13,62916666666667
24;10;2015;10,994444444444447
25;10;2015;9,690277777777775
26;10;2015;5,698611111111112
27;10;2015;4,608333333333332
28;10;2015;10,305555555555552
29;10;2015;8,681944444444444
30;10;2015;6,348611111111113
31;10;2015;17,518055555555556
1;11;2015;21,663888888888877
2;11;2015;8,516666666666666
3;11;2015;4,359722222222223
4;11;2015;10,872222222222225
5;11;2015;9,31111111111111
6;11;2015;10,162499999999996
7;11;2015;8,480555555555558
8;11;2015;8,573611111111111
9;11;2015;14,366666666666667
10;11;2015;9,494444444444447
11;11;2015;8,765277777777781
12;11;2015;5,81388888888889
13;11;2015;6,194444444444446
14;11;2015;3,658333333333332
15;11;2015;6,062499999999997
16;11;2015;3,870833333333333
17;11;2015;3,822222222222221
18;11;2015;3,612676056338028
19;11;2015;3,966666666666668
20;11;2015;5,701388888888889
21;11;2015;8,745833333333337
22;11;2015;21,16388888888889
23;11;2015;9,575
24;11;2015;7,848611111111111
25;11;2015;4,456944444444447
26;11;2015;5,176388888888892
27;11;2015;6,234722222222223
28;11;2015;4,643055555555557
29;11;2015;6,136734693877551
30;11;2015;6,583098591549296
1;12;2015;5,913043478260871
2;12;2015;5,097959183673469
3;12;2015;5,04375
4;12;2015;5,0875
5;12;2015;4,585416666666668
6;12;2015;4,410416666666666
7;12;2015;4,220833333333335
8;12;2015;5,152083333333334
9;12;2015;4,533333333333333
10;12;2015;5,008333333333333
11;12;2015;5,168749999999998
12;12;2015;5,241666666666667
13;12;2015;5,083333333333334
14;12;2015;4,952083333333333
15;12;2015;5,433333333333333
16;12;2015;6,227083333333334
17;12;2015;5,975000000000002
18;12;2015;5,9
19;12;2015;5,791666666666668
20;12;2015;5,93125
21;12;2015;4,891666666666667
22;12;2015;4,679166666666666
23;12;2015;4,364583333333334
24;12;2015;3,9948275862068963
25;12;2015;3,934722222222223
26;12;2015;4,18888888888889
27;12;2015;4,261111111111112
28;12;2015;4,497183098591551
29;12;2015;4,404166666666665
30;12;2015;7,5972222222222205
31;12;2015;9,362499999999997
