Valore
302,6305555555556
295,24320557491285
280,59062500000005
278,6795138888889
301,52256944444446
272,9465277777778
228,76666666666668
237,20902777777772
310,86111111111114
185,36736111111108
134,93869731800763
47,20104166666667
239,82822299651562
81,35694444444448
279,8059027777777
271,4520833333333
278,6190972222222
323,9038194444445
294,5000000000001
257,3489583333333
204,8355400696864
322,6708333333333
294,9013888888888
308,70104166666675
291,03576388888894
301,21458333333345
262,20592334494773
302,15191637630653
306,5160278745645
291,8543554006969
275,6395833333333
295,15798611111114
285,4576388888888
265,78506944444445
275,1135416666667
201,38750000000002
288,38923611111113
306,0149305555556
302,8854166666666
289,54564459930316
235,30000000000004
295,18645833333335
272,3930555555556
259,96875
273,55902777777777
280,6097222222222
283,2892361111111
280,9885416666667
282,1888888888888
280,6604166666667
285,66875000000005
269,5996527777778
244,7358885017422
245,03124999999994
273,1447916666667
249,1847222222222
240,84564459930317
203,84513888888887
234,33611111111108
61,54425087108015
283,3423611111111
273,57256944444447
200,61215277777774
268,40833333333336
264,9881533101045
262,0805555555556
258,13333333333344
194,26979166666672
113,27986111111112
262,4819444444444
255,1538194444444
238,91666666666666
86,3326388888889
122,93066202090594
202,12430555555557
242,1771929824561
184,3048611111111
202,29409722222218
256,0569444444444
206,67499999999998
227,04320557491292
49,78680555555556
51,327430555555566
154,54843205574912
223,3898954703833
234,33275261324042
229,67291666666662
230,5128472222222
232,0163194444445
232,84583333333336
190,14285714285714
181,16829268292685
126,08506944444441
166,47604166666665
170,309375
238,1142361111111
228,6302083333333
183,70278745644598
217,72118055555555
182,23298611111107
131,6833333333333
119,32847222222227
54,963888888888874
123,96736111111113
135,3152777777778
47,29340277777777
120,65729166666668
186,56944444444446
200,76840277777777
205,66041666666666
193,109756097561
88,15451388888889
18,15451388888889
200,8940972222222
192,0357638888889
180,92777777777778
111,26097560975614
126,72222222222223
88,41215277777776
133,7208333333333
66,77317073170731
24,55069444444445
72,62013888888889
78,97777777777777
141,9902777777778
30,99409722222222
159,48576388888887
145,61041666666662
119,97013888888884
135,2944444444444
138,02569444444447
120,87867132867135
9,218531468531468
74,578125
47,386111111111106
115,83784722222225
100,81979166666665
26,28402777777777
140,6798611111111
122,55069444444442
118,44131944444446
137,21319444444444
127,57604166666664
115,50694444444444
83,1763888888889
113,553125
81,45798611111113
18,25763888888889
34,07326388888889
117,61979166666661
121,8795138888889
123,02229965156795
117,62048611111115
49,38888888888888
112,7545138888889
106,88645833333334
106,58333333333334
104,99583333333335
101,20972222222223
103,48680555555555
98,30555555555557
99,10555555555555
87,74756944444442
91,04305555555558
8,228472222222223
44,34166666666666
30,305208333333326
52,41909722222221
34,59965277777778
15,194791666666667
23,62916666666665
27,591666666666665
97,89409722222223
15,282291666666664
88,44479166666665
43,7642361111111
82,56597222222221
82,79548611111112
46,865624999999994
63,97317073170734
77,50486111111113
79,4766550522648
57,94006968641115
46,795486111111096
44,099999999999994
46,623263888888864
8,173611111111114
12,516319444444443
60,18055555555554
39,42743055555555
67,3861111111111
66,18680555555557
64,69826388888889
26,970138888888883
27,992682926829264
48,95540069686412
43,22552447552447
60,1048611111111
52,58888888888888
59,84618055555555
61,26006944444445
4,99201388888889
27,485069444444445
19,513240418118468
19,735820895522387
31,915277777777774
54,21567944250878
49,21249999999997
62,842013888888886
60,903124999999996
67,62881944444445
16,362717770034845
