COUNT;Direzione Vento;Radiazione Globale;Temperatura;Umidita Relativa;Velocita Vento;Ammoniaca;Benzene;Monossido di Carbonio;Biossido di Azoto;Ossidi di Azoto;Ozono;PM10;PM2.5;Biossido di Zolfo
3,0;96,62309027777786;137,01388888888889;9,868634259259263;52,44902777777778;4,570447530864207;14,9;1,9;1,085416666666667;38,46979166666665;52,204687499999984;65,36666666666667;35,0;29,5;0,8791666666666665
4,0;163,19730902777772;27,43506944444445;7,62395833333333;88,06875000000021;2,2180555555555546;13,7;2,533333333333333;1,2687499999999998;61,90052083333334;93,32499999999992;36,226388888888884;34,0;27,5;0,3458333333333334
3,0;271,8835069444446;55,515972222222224;9,776157407407393;84,00208333333336;1,4799382716049343;10,8;2,966666666666667;1,4343749999999995;78,62291666666668;132,83958333333322;19,24722222222222;56,66666666666666;47,0;0,8916666666666667
5,0;148,26041666666674;170,2871527777778;10,816685979142523;71,18888888888895;1,5228395061728406;9,8;2,425;1,5229166666666671;71,8453125;157,40208333333334;25,05833333333333;86,33333333333331;69,5;2,2166666666666663
5,0;141,14288194444433;173,11527777777778;12,013310185185196;62,372361111111076;1,61658950617284;7,1;1,85;1,463541666666667;73,78906250000004;131,52447916666668;33,86666666666667;59,66666666666666;45,0;2,566666666666667
2,0;121,41501736111091;147,66458333333333;12,486111111111107;49,61124999999997;1,7307098765432103;12,8;1,475;1,3020833333333328;67,94712041884817;98,06387434554966;44,050704225352106;53,33333333333334;43,0;2,2826086956521734
2,0;109,37469565217393;95,8048780487805;11,513789107763618;55,39819193324064;1,999536321483772;11,9;1,275;1,2322916666666666;51,29374999999998;68,79062499999999;57,25972222222222;33,666666666666664;30,5;2,9
2,0;176,932204861111;46,984375;8,943634259259266;84,89388888888894;2,3808641975308618;11,2;2,3000000000000003;1,2718749999999994;44,5614583333333;62,27135416666667;49,57916666666666;49,5;47,0;2,7374999999999994
11,0;146,50295138888902;199,68229166666663;11,278240740740753;64,10555555555551;1,6929012345679018;10,7;2,05;1,4947916666666667;64,7919786096257;126,50052083333338;35,60138888888889;70,0;59,0;3,9625
10,0;105,53628472222228;78,8135416666667;12,039351851851855;65,18333333333327;2,185262345679011;10,7;1,525;1,4968750000000002;71,325;109,48020833333328;34,21527777777778;35,666666666666664;32,5;4,795833333333333
1,0;214,5141493055557;38,845486111111114;10,240740740740756;87,52541666666642;2,4350308641975316;10,2;1,5666666666666664;1,3843749999999988;60,1708333333333;94,27239583333336;32,29722222222223;28,33333333333333;27,0;5,370833333333334
1,0;198,7877391304347;93,83379790940769;11,990023201856141;85,04617524339359;1,5967542503863963;3,0;1,05;1,2979166666666668;50,43385416666669;85,8458333333333;26,79166666666667;16,333333333333332;16,5;5,8916666666666675
1,0;284,0234374999993;248,59826388888888;14,737500000000026;42,87208333333334;4,639120370370375;3,0;1,3250000000000002;1,215625;46,94739583333334;75,59583333333332;45,50416666666669;22,0;21,0;5,529166666666666
8,0;177,22447916666678;238,12881944444447;14,08125;37,329166666666644;1,8795524691358003;5,2;1,3;1,231249999999999;56,26302083333329;88,27604166666669;44,44027777777778;31,33333333333333;29,0;5,558333333333334
4,0;120,72352430555547;174,69652777777776;13,8548611111111;43,72125000000001;1,7354938271604912;9,1;1,225;1,2749999999999988;55,88593750000001;80,23697916666667;44,63750000000002;21,33333333333333;12,0;5,966666666666666
1,0;244,559375;213,509375;15,703703703703717;49,72611111111107;2,803472222222224;6,7;1,0;1,2291666666666663;48,22395833333334;85,74114583333333;49,31666666666667;22,0;14,0;7,208333333333332
7,0;234,0085069444445;238,10798611111113;17,48946759259257;40,500694444444434;3,728395061728393;0,5;0,525;1,2249999999999994;48,27291666666667;74,1927083333333;55,72083333333333;10,5;6,5;4,5375000000000005
5,0;276,8813913043473;260,0160278745645;14,87624565469292;15,990542420027811;7,253709428129822;0,8;0,85;1,0749999999999995;30,54136125654452;44,662303664921495;83,3125;14,666666666666664;10,0;0,3583333333333333
2,0;231,0443576388889;251,51909722222226;13,983449074074054;25,54124999999999;2,6489197530864192;2,8;1,2;1,1708333333333325;49,50729166666668;79,64374999999995;54,30000000000001;22,66666666666667;16,5;2,7625
3,0;112,65486111111125;222,2854166666667;13,211226851851858;41,684722222222256;3,5210648148148187;4,2;0,6000000000000001;1,187499999999998;41,90260416666668;57,607812500000016;60,619444444444454;17,333333333333332;13,5;0,8458333333333333
3,0;99,89320557491286;124,43846153846157;10,274155995343422;53,326044568245074;3,101702786377709;5,3;0,6749999999999999;1,176041666666665;33,65885416666664;44,5984375;71,5138888888889;16,0;13,5;1,2458333333333331
0,0;119,71306620209063;81,27342657342659;8,513457076566132;71,82576601671295;2,480030959752325;2,8;0,575;1,2322916666666657;24,39585798816568;34,56568047337279;62,29305555555556;12,0;13,5;0,9499999999999998
3,0;188,60651041666668;255,20173611111113;9,782638888888876;45,56499999999998;3,1412037037036997;0,7;0,875;1,134374999999998;28,99947643979059;38,94712041884815;66,9111111111111;18,666666666666668;13,0;0,21666666666666665
8,0;193,3978298611107;260,640625;11,4449074074074;21,082222222222214;2,989043209876538;3,4;1,6;1,198958333333333;48,47656249999995;70,8260416666667;58,26250000000002;35,666666666666664;29,0;0,0
3,0;187,58107638888885;255,46701388888889;12,902083333333335;30,097222222222204;1,8314043209876532;6,8;1,55;1,4031250000000008;71,49843750000002;129,21562500000007;40,89999999999999;51,66666666666666;46,5;1,7823529411764705
5,0;137,3913913043479;244,34041811846689;15,001274623406728;32,213908205841435;1,8037867078825287;10,3;1,5333333333333332;1,4104166666666669;73,8431818181818;121,00965909090908;47,8875;50,66666666666666;45,0;0,6347826086956521
4,0;140,968576388889;232,44444444444446;15,808796296296293;39,04777777777779;2,0456018518518486;10,5;1,0;1,3687500000000006;68,15773809523809;95,11190476190474;58,89722222222221;31,33333333333333;22,5;0,6916666666666668
6,0;242,0974826388889;235,29409722222226;15,122453703703707;48,320972222222174;2,7269290123456766;8,7;0,975;1,2604166666666672;46,85714285714282;60,641666666666644;76,41805555555554;39,333333333333336;29,5;1,2458333333333336
3,0;161,66258680555563;234,08784722222225;16,464583333333355;49,37583333333332;1,4310956790123446;9,6;1,7333333333333334;1,3385416666666663;48,90059523809524;63,719642857142865;81,09722222222219;51,0;38,0;0,525
4,0;235,4014756944442;248,9388888888889;18,886574074074066;46,85527777777775;2,1112654320987634;6,3;1,7333333333333332;1,4604166666666671;71,20416666666662;110,90952380952385;54,72916666666667;45,0;35,0;0,975
4,0;165,43610366398576;224,77247386759583;19,795767835550173;34,82294853963837;1,831684698608962;8,2;1,5666666666666669;1,4217391304347824;71,15121951219511;114,12987804878051;56,03055555555554;47,66666666666666;37,5;1,0750000000000002
3,0;139,76364444444442;245,33090277777782;19,23453237410072;37,783194444444455;2,017978395061729;7,7;1,1333333333333333;1,3615384615384616;67,99382716049378;93,08024691358023;65,52676056338026;34,0;24,0;1,9043478260869564
4,0;246,98397839784008;165,28437500000004;17,456495098039216;42,98277777777771;2,0479938271604907;8,5;1,0666666666666669;1,2788888888888892;50,89137931034482;65,72528735632183;75,70694444444446;24,66666666666667;17,5;3,158333333333333
3,0;201,7059895833333;61,914236111111094;14,090393518518505;77,7497222222223;1,7343364197530815;8,6;1,2333333333333334;1,325;57,16979166666669;77,2567708333333;51,97777777777779;31,33333333333333;27,0;1,6125
0,0;169,26875000000004;165,6128919860627;14,119393939393936;74,64832869080773;3,1094427244582064;2,3;0,6666666666666666;1,4632183908045973;42,833155080213935;67,30160427807486;44,35416666666666;17,333333333333332;18,0;1,9625
2,0;118,32711267605612;252,20972222222224;11,870247933884285;52,12152777777782;2,8652777777777816;4,4;1,6;1,3999999999999997;29,307407407407442;38,94497354497354;71,8347222222222;33,0;30,0;0,7375000000000002
2,0;191,18722073279739;272,6468749999999;13,963932448733432;47,44041666666672;1,494675925925923;6,1;2,1;1,6500000000000008;64,78288770053474;105,38235294117644;44,851388888888906;41,0;31,5;1,3625
4,0;173,8629694323145;271,95451388888887;17,524882629107974;42,52444444444443;1,5542438271604913;6,7;1,55;1,596385542168675;75,52670157068061;122,37329842931943;42,57777777777777;34,0;26,0;2,083333333333333
4,0;191,74392361111094;273,80590277777765;19,040046296296307;42,029027777777756;2,344058641975308;5,1;0,775;1,3833333333333335;63,04065934065933;97,53406593406594;61,88611111111115;21,33333333333333;19,0;3,7583333333333333
4,0;246,05677083333302;267,54340277777777;17,532060185185184;46,90333333333332;3,418750000000004;6,2;0,9;1,194791666666667;33,51249999999998;43,45416666666667;90,30277777777776;32,333333333333336;24,0;3,7291666666666665
3,0;177,8322048611113;268,8218749999999;17,352199074074072;49,640416666666695;2,692824074074073;7,0;0,7749999999999999;1,2473684210526326;41,375449101796406;53,59880239520959;91,70694444444449;34,666666666666664;28,0;2,6749999999999994
2,0;133,06249999999997;84,0451388888889;15,206191588785044;67,0186111111112;2,2863425925925904;8,9;0,9;1,2354166666666675;39,42206896551722;50,217931034482795;74,98333333333333;34,666666666666664;31,0;1,8291666666666668
4,0;179,47161458333346;88,99444444444444;15,697106481481473;77,03833333333333;1,2250000000000003;6,6;0,7666666666666666;1,3072916666666674;41,945138888888884;56,575694444444466;43,21666666666668;19,666666666666668;16,0;2,575
4,0;84,47083333333333;32,230902777777764;13,514583333333327;96,50263888888891;3,6385030864197527;5,0;1,0333333333333334;1,4447916666666671;48,945138888888856;74,78888888888888;36,93611111111111;18,33333333333333;13,0;3,0625000000000004
5,0;266,63217391304363;223,7132404181185;16,46825028968715;64,58581363004144;3,327047913446676;5,4;0,8333333333333334;1,362500000000001;43,570138888888856;73,58402777777779;40,01805555555557;21,33333333333333;22,0;3,6458333333333335
2,0;107,09166666666664;184,43472222222218;15,568981481481481;59,99180555555552;2,7236882716049378;5,8;0,975;1,121875;45,975694444444464;73,77083333333336;45,30416666666667;20,33333333333333;24,0;2,3666666666666667
4,0;171,3346354166666;208,1871527777778;15,475115740740732;71,03847222222205;2,173842592592595;5,2;0,8999999999999999;1,132631578947369;41,58391608391611;61,08601398601397;55,50277777777778;24,0;16,0;2,5333333333333337
4,0;134,83165217391314;20,35296167247386;13,651216685979149;80,00375521557713;1,579057187017001;6,3;0,825;1,1218750000000004;46,59583333333333;64,35347222222221;51,53194444444446;22,33333333333333;15,5;3,141666666666667
2,0;221,4679687499999;264,9381944444445;17,53807870370369;75,09388888888894;2,033796296296297;7,0;1,3;1,0989583333333337;31,004166666666645;45,63055555555556;53,09583333333334;32,0;20,0;3,4875000000000003
2,0;177,41362847222214;64,27152777777779;17,342178447276932;76,90861111111106;1,4590277777777767;7,0;1,7333333333333334;1,0958333333333337;37,11458333333334;53,71805555555557;49,26666666666666;28,0;17,0;3,158333333333333
3,0;165,35303819444448;119,3652777777777;19,038310185185203;69,67124999999993;1,2255401234567906;7,2;1,6666666666666667;1,2770833333333325;58,87708333333332;92,5388888888889;28,82777777777777;51,0;38,0;3,6666666666666665
8,0;125,56883680555563;161,928125;19,789930555555586;71,15847222222223;1,6689814814814814;8,0;1,9666666666666668;1,3343750000000003;52,742361111111144;83,09444444444443;42,65833333333335;60,0;41,0;3,6458333333333335
6,0;164,451736111111;172,98263888888889;20,843800695249133;67,85208333333338;1,8317901234567904;6,9;1,225;1,1437499999999996;59,08819444444444;94,3847222222223;43,29166666666667;41,0;30,5;6,083333333333332
1,0;147,92447916666669;231,41111111111115;20,49201388888891;62,699999999999974;1,9630401234567905;7,4;1,45;0,7697916666666672;45,16597222222222;69,72777777777783;60,356944444444466;37,66666666666666;27,5;4,004166666666666
1,0;131,5668695652173;203,6675958188153;19,965701042873714;64,63810848400551;2,2422720247295187;6,2;1,075;0,8625000000000004;62,125;93,12430555555555;50,42638888888888;18,33333333333333;14,0;3,979166666666668
