Valore
226,14913194444435
211,4252604166669
159,52534722222208
228,6460069444445
137,91634782608708
179,6595323741007
246,75312499999987
215,6414782608697
180,3486111111109
235,81223958333314
204,55529513888882
128,0569444444444
120,36704347826077
