DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;
25;9;2017;0,698611111;0,756338028;0,818055556;0,95;0,875;0,747887324;2;;;;;;;
26;9;2017;0,756338028;0,818055556;0,95;0,875;0,747887324;0,740816327;4;;;;;;;
27;9;2017;0,818055556;0,95;0,875;0,747887324;0,740816327;0,704166667;1;;;;;;;
28;9;2017;0,95;0,875;0,747887324;0,740816327;0,704166667;0,891666667;7;;;;;;;
29;9;2017;0,875;0,747887324;0,740816327;0,704166667;0,891666667;0,910416667;6;;;;;;;
30;9;2017;0,747887324;0,740816327;0,704166667;0,891666667;0,910416667;0,779166667;1;;;;;;;
1;10;2017;0,740816327;0,704166667;0,891666667;0,910416667;0,779166667;0,69375;3;;;;;;;
2;10;2017;0,704166667;0,891666667;0,910416667;0,779166667;0,69375;0,583333333;4;;;;;;;
3;10;2017;0,891666667;0,910416667;0,779166667;0,69375;0,583333333;0,566666667;7;;;;;;;
4;10;2017;0,910416667;0,779166667;0,69375;0,583333333;0,566666667;1;3;;;;;;;
5;10;2017;0,779166667;0,69375;0,583333333;0,566666667;1;1,133333333;3;;;;;;;
6;10;2017;0,69375;0,583333333;0,566666667;1;1,133333333;0,866666667;3;;;;;;;
7;10;2017;0,583333333;0,566666667;1;1,133333333;0,866666667;1,185;5;;;;;;;
8;10;2017;0,566666667;1;1,133333333;0,866666667;1,185;1,233333333;3;;;;;;;
9;10;2017;1;1,133333333;0,866666667;1,185;1,233333333;0,959722222;4;;;;;;;
10;10;2017;1,133333333;0,866666667;1,185;1,233333333;0,959722222;1,1;5;;;;;;;
11;10;2017;0,866666667;1,185;1,233333333;0,959722222;1,1;1,533333333;3;;;;;;;
12;10;2017;1,185;1,233333333;0,959722222;1,1;1,533333333;1,538888889;9;;;;;;;
13;10;2017;1,233333333;0,959722222;1,1;1,533333333;1,538888889;1,330555556;3;;;;;;;
14;10;2017;0,959722222;1,1;1,533333333;1,538888889;1,330555556;0,927777778;1;;;;;;;
15;10;2017;1,1;1,533333333;1,538888889;1,330555556;0,927777778;0,708333333;3;;;;;;;
16;10;2017;1,533333333;1,538888889;1,330555556;0,927777778;0,708333333;0,711111111;3;;;;;;;
17;10;2017;1,538888889;1,330555556;0,927777778;0,708333333;0,711111111;0,675;9;;;;;;;
18;10;2017;1,330555556;0,927777778;0,708333333;0,711111111;0,675;0,574242424;8;;;;;;;
19;10;2017;0,927777778;0,708333333;0,711111111;0,675;0,574242424;1,136363636;8;;;;;;;
20;10;2017;0,708333333;0,711111111;0,675;0,574242424;1,136363636;1,317142857;3;;;;;;;
21;10;2017;0,711111111;0,675;0,574242424;1,136363636;1,317142857;1,473611111;2;;;;;;;
22;10;2017;0,675;0,574242424;1,136363636;1,317142857;1,473611111;1,106944444;3;;;;;;;
23;10;2017;0,574242424;1,136363636;1,317142857;1,473611111;1,106944444;0,823611111;4;;;;;;;
24;10;2017;1,136363636;1,317142857;1,473611111;1,106944444;0,823611111;0,579166667;2;;;;;;;
25;10;2017;1,317142857;1,473611111;1,106944444;0,823611111;0,579166667;0,876388889;5;;;;;;;
26;10;2017;1,473611111;1,106944444;0,823611111;0,579166667;0,876388889;0,802777778;3;;;;;;;
27;10;2017;1,106944444;0,823611111;0,579166667;0,876388889;0,802777778;1,036111111;9;;;;;;;
28;10;2017;0,823611111;0,579166667;0,876388889;0,802777778;1,036111111;1,161111111;5;;;;;;;
29;10;2017;0,579166667;0,876388889;0,802777778;1,036111111;1,161111111;1,084722222;1;;;;;;;
30;10;2017;0,876388889;0,802777778;1,036111111;1,161111111;1,084722222;0,861111111;3;;;;;;;
31;10;2017;0,802777778;1,036111111;1,161111111;1,084722222;0,861111111;0,9;3;;;;;;;
1;11;2017;1,036111111;1,161111111;1,084722222;0,861111111;0,9;;5;;;;;;;
2;11;2017;1,161111111;1,084722222;0,861111111;0,9;;;6;;;;;;;
3;11;2017;1,084722222;0,861111111;0,9;;;;4;;;;;;;
4;11;2017;0,861111111;0,9;;;;;8;;;;;;;
5;11;2017;0,9;;;;;1,134782609;2;;;;;;;
6;11;2017;;;;;1,134782609;1,170833333;5;;;;;;;
7;11;2017;;;;1,134782609;1,170833333;0,998611111;2;;;;;;;
8;11;2017;;;1,134782609;1,170833333;0,998611111;0,781944444;6;;;;;;;
9;11;2017;;1,134782609;1,170833333;0,998611111;0,781944444;1,105555556;4;;;;;;;
10;11;2017;1,134782609;1,170833333;0,998611111;0,781944444;1,105555556;1,520833333;3;;;;;;;
11;11;2017;1,170833333;0,998611111;0,781944444;1,105555556;1,520833333;1,748611111;3;;;;;;;
12;11;2017;0,998611111;0,781944444;1,105555556;1,520833333;1,748611111;2,244444444;6;;;;;;;
13;11;2017;0,781944444;1,105555556;1,520833333;1,748611111;2,244444444;1,7875;4;;;;;;;
14;11;2017;1,105555556;1,520833333;1,748611111;2,244444444;1,7875;1,497222222;2;;;;;;;
15;11;2017;1,520833333;1,748611111;2,244444444;1,7875;1,497222222;1,551388889;5;;;;;;;
16;11;2017;1,748611111;2,244444444;1,7875;1,497222222;1,551388889;1,558333333;4;;;;;;;
17;11;2017;2,244444444;1,7875;1,497222222;1,551388889;1,558333333;1,425;4;;;;;;;
18;11;2017;1,7875;1,497222222;1,551388889;1,558333333;1,425;1,308333333;3;;;;;;;
19;11;2017;1,497222222;1,551388889;1,558333333;1,425;1,308333333;1,897222222;2;;;;;;;
20;11;2017;1,551388889;1,558333333;1,425;1,308333333;1,897222222;1,356944444;5;;;;;;;
21;11;2017;1,558333333;1,425;1,308333333;1,897222222;1,356944444;0,788888889;7;;;;;;;
22;11;2017;1,425;1,308333333;1,897222222;1,356944444;0,788888889;1,227777778;4;;;;;;;
23;11;2017;1,308333333;1,897222222;1,356944444;0,788888889;1,227777778;1,141666667;5;;;;;;;
24;11;2017;1,897222222;1,356944444;0,788888889;1,227777778;1,141666667;0,770833333;6;;;;;;;
25;11;2017;1,356944444;0,788888889;1,227777778;1,141666667;0,770833333;0,949180328;5;;;;;;;
26;11;2017;0,788888889;1,227777778;1,141666667;0,770833333;0,949180328;0,7875;6;;;;;;;
27;11;2017;1,227777778;1,141666667;0,770833333;0,949180328;0,7875;0,675;4;;;;;;;
28;11;2017;1,141666667;0,770833333;0,949180328;0,7875;0,675;1,06875;7;;;;;;;
29;11;2017;0,770833333;0,949180328;0,7875;0,675;1,06875;1,11875;5;;;;;;;
30;11;2017;0,949180328;0,7875;0,675;1,06875;1,11875;1,43125;7;;;;;;;
1;12;2017;0,7875;0,675;1,06875;1,11875;1,43125;1,815254237;2;;;;;;;
2;12;2017;0,675;1,06875;1,11875;1,43125;1,815254237;1,348611111;3;;;;;;;
3;12;2017;1,06875;1,11875;1,43125;1,815254237;1,348611111;1,020833333;5;;;;;;;
4;12;2017;1,11875;1,43125;1,815254237;1,348611111;1,020833333;0,504166667;5;;;;;;;
5;12;2017;1,43125;1,815254237;1,348611111;1,020833333;0,504166667;0,7875;5;;;;;;;
6;12;2017;1,815254237;1,348611111;1,020833333;0,504166667;0,7875;0,983333333;5;;;;;;;
7;12;2017;1,348611111;1,020833333;0,504166667;0,7875;0,983333333;1,2375;2;;;;;;;
8;12;2017;1,020833333;0,504166667;0,7875;0,983333333;1,2375;1,350704225;4;;;;;;;
9;12;2017;0,504166667;0,7875;0,983333333;1,2375;1,350704225;1,365277778;3;;;;;;;
10;12;2017;0,7875;0,983333333;1,2375;1,350704225;1,365277778;1,244444444;1;;;;;;;
11;12;2017;0,983333333;1,2375;1,350704225;1,365277778;1,244444444;1,027777778;8;;;;;;;
12;12;2017;1,2375;1,350704225;1,365277778;1,244444444;1,027777778;0,868055556;5;;;;;;;
13;12;2017;1,350704225;1,365277778;1,244444444;1,027777778;0,868055556;1,194444444;8;;;;;;;
14;12;2017;1,365277778;1,244444444;1,027777778;0,868055556;1,194444444;1,372222222;1;;;;;;;
15;12;2017;1,244444444;1,027777778;0,868055556;1,194444444;1,372222222;1,381944444;6;;;;;;;
16;12;2017;1,027777778;0,868055556;1,194444444;1,372222222;1,381944444;1,725;6;;;;;;;
17;12;2017;0,868055556;1,194444444;1,372222222;1,381944444;1,725;1,693055556;2;;;;;;;
18;12;2017;1,194444444;1,372222222;1,381944444;1,725;1,693055556;1,923611111;8;;;;;;;
19;12;2017;1,372222222;1,381944444;1,725;1,693055556;1,923611111;1,891666667;4;;;;;;;
20;12;2017;1,381944444;1,725;1,693055556;1,923611111;1,891666667;1,480555556;4;;;;;;;
21;12;2017;1,725;1,693055556;1,923611111;1,891666667;1,480555556;1,054166667;7;;;;;;;
22;12;2017;1,693055556;1,923611111;1,891666667;1,480555556;1,054166667;0,944444444;5;;;;;;;
23;12;2017;1,923611111;1,891666667;1,480555556;1,054166667;0,944444444;0,741666667;3;;;;;;;
24;12;2017;1,891666667;1,480555556;1,054166667;0,944444444;0,741666667;0,8;4;;;;;;;
25;12;2017;1,480555556;1,054166667;0,944444444;0,741666667;0,8;0,830555556;2;;;;;;;
26;12;2017;1,054166667;0,944444444;0,741666667;0,8;0,830555556;1,1625;7;;;;;;;
27;12;2017;0,944444444;0,741666667;0,8;0,830555556;1,1625;;3;;;;;;;
28;12;2017;0,741666667;0,8;0,830555556;1,1625;;;6;;;;;;;
29;12;2017;0,8;0,830555556;1,1625;;;;7;;;;;;;
30;12;2017;0,830555556;1,1625;;;;;3;;;;;;;
31;12;2017;1,1625;;;;;;6;;;;;;;
