DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
23;4;2017;90,51666667;79,74583333;65,45416667;44,58541667;27,69583333;53,05208333;6;;;;;;;;
24;4;2017;79,74583333;65,45416667;44,58541667;27,69583333;53,05208333;58,60833333;5;;;;;;;;
25;4;2017;65,45416667;44,58541667;27,69583333;53,05208333;58,60833333;78,12916667;5;;;;;;;;
26;4;2017;44,58541667;27,69583333;53,05208333;58,60833333;78,12916667;67,89032258;6;;;;;;;;
27;4;2017;27,69583333;53,05208333;58,60833333;78,12916667;67,89032258;45,62083333;7;;;;;;;;
28;4;2017;53,05208333;58,60833333;78,12916667;67,89032258;45,62083333;46,1875;8;;;;;;;;
29;4;2017;58,60833333;78,12916667;67,89032258;45,62083333;46,1875;48,625;3;;;;;;;;
30;4;2017;78,12916667;67,89032258;45,62083333;46,1875;48,625;38,73181818;4;;;;;;;;
1;5;2017;67,89032258;45,62083333;46,1875;48,625;38,73181818;40,53333333;3;;;;;;;;
2;5;2017;45,62083333;46,1875;48,625;38,73181818;40,53333333;37,75833333;7;;;;;;;;
3;5;2017;46,1875;48,625;38,73181818;40,53333333;37,75833333;34,1125;8;;;;;;;;
4;5;2017;48,625;38,73181818;40,53333333;37,75833333;34,1125;64,29117647;5;;;;;;;;
5;5;2017;38,73181818;40,53333333;37,75833333;34,1125;64,29117647;61,025;11;;;;;;;;
6;5;2017;40,53333333;37,75833333;34,1125;64,29117647;61,025;45,075;9;;;;;;;;
7;5;2017;37,75833333;34,1125;64,29117647;61,025;45,075;30,1;6;;;;;;;;
8;5;2017;34,1125;64,29117647;61,025;45,075;30,1;58,92083333;7;;;;;;;;
9;5;2017;64,29117647;61,025;45,075;30,1;58,92083333;64,0375;4;;;;;;;;
10;5;2017;61,025;45,075;30,1;58,92083333;64,0375;58,50833333;2;;;;;;;;
11;5;2017;45,075;30,1;58,92083333;64,0375;58,50833333;62,06190476;2;;;;;;;;
12;5;2017;30,1;58,92083333;64,0375;58,50833333;62,06190476;70,875;10;;;;;;;;
13;5;2017;58,92083333;64,0375;58,50833333;62,06190476;70,875;74,3030303;5;;;;;;;;
14;5;2017;64,0375;58,50833333;62,06190476;70,875;74,3030303;56,54791667;3;;;;;;;;
15;5;2017;58,50833333;62,06190476;70,875;74,3030303;56,54791667;56,70833333;5;;;;;;;;
16;5;2017;62,06190476;70,875;74,3030303;56,54791667;56,70833333;59,55416667;6;;;;;;;;
17;5;2017;70,875;74,3030303;56,54791667;56,70833333;59,55416667;64,34375;5;;;;;;;;
18;5;2017;74,3030303;56,54791667;56,70833333;59,55416667;64,34375;74,93333333;4;;;;;;;;
19;5;2017;56,54791667;56,70833333;59,55416667;64,34375;74,93333333;62,29583333;4;;;;;;;;
20;5;2017;56,70833333;59,55416667;64,34375;74,93333333;62,29583333;87,49166667;2;;;;;;;;
21;5;2017;59,55416667;64,34375;74,93333333;62,29583333;87,49166667;78,075;0;;;;;;;;
22;5;2017;64,34375;74,93333333;62,29583333;87,49166667;78,075;88,5375;5;;;;;;;;
23;5;2017;74,93333333;62,29583333;87,49166667;78,075;88,5375;99,60833333;4;;;;;;;;
24;5;2017;62,29583333;87,49166667;78,075;88,5375;99,60833333;94,96458333;3;;;;;;;;
25;5;2017;87,49166667;78,075;88,5375;99,60833333;94,96458333;93,09375;4;;;;;;;;
26;5;2017;78,075;88,5375;99,60833333;94,96458333;93,09375;94,31086957;5;;;;;;;;
27;5;2017;88,5375;99,60833333;94,96458333;93,09375;94,31086957;94,00208333;6;;;;;;;;
28;5;2017;99,60833333;94,96458333;93,09375;94,31086957;94,00208333;96,26041667;5;;;;;;;;
29;5;2017;94,96458333;93,09375;94,31086957;94,00208333;96,26041667;87,42291667;6;;;;;;;;
30;5;2017;93,09375;94,31086957;94,00208333;96,26041667;87,42291667;83,31875;8;;;;;;;;
31;5;2017;94,31086957;94,00208333;96,26041667;87,42291667;83,31875;61,99791667;5;;;;;;;;
1;6;2017;94,00208333;96,26041667;87,42291667;83,31875;61,99791667;47,03333333;2;;;;;;;;
2;6;2017;96,26041667;87,42291667;83,31875;61,99791667;47,03333333;60,46875;1;;;;;;;;
3;6;2017;87,42291667;83,31875;61,99791667;47,03333333;60,46875;72,98333333;2;;;;;;;;
4;6;2017;83,31875;61,99791667;47,03333333;60,46875;72,98333333;83,21666667;3;;;;;;;;
5;6;2017;61,99791667;47,03333333;60,46875;72,98333333;83,21666667;108,4604167;3;;;;;;;;
6;6;2017;47,03333333;60,46875;72,98333333;83,21666667;108,4604167;130,9770833;7;;;;;;;;
7;6;2017;60,46875;72,98333333;83,21666667;108,4604167;130,9770833;107,4043478;6;;;;;;;;
8;6;2017;72,98333333;83,21666667;108,4604167;130,9770833;107,4043478;117,8947368;6;;;;;;;;
9;6;2017;83,21666667;108,4604167;130,9770833;107,4043478;117,8947368;97,30833333;2;;;;;;;;
10;6;2017;108,4604167;130,9770833;107,4043478;117,8947368;97,30833333;88,23541667;3;;;;;;;;
11;6;2017;130,9770833;107,4043478;117,8947368;97,30833333;88,23541667;81,63541667;7;;;;;;;;
12;6;2017;107,4043478;117,8947368;97,30833333;88,23541667;81,63541667;104,5541667;4;;;;;;;;
13;6;2017;117,8947368;97,30833333;88,23541667;81,63541667;104,5541667;103,15625;3;;;;;;;;
14;6;2017;97,30833333;88,23541667;81,63541667;104,5541667;103,15625;101,21875;3;;;;;;;;
15;6;2017;88,23541667;81,63541667;104,5541667;103,15625;101,21875;110,94375;5;;;;;;;;
16;6;2017;81,63541667;104,5541667;103,15625;101,21875;110,94375;107,4770833;2;;;;;;;;
17;6;2017;104,5541667;103,15625;101,21875;110,94375;107,4770833;99,39166667;1;;;;;;;;
18;6;2017;103,15625;101,21875;110,94375;107,4770833;99,39166667;86,98958333;3;;;;;;;;
19;6;2017;101,21875;110,94375;107,4770833;99,39166667;86,98958333;96,18125;0;;;;;;;;
20;6;2017;110,94375;107,4770833;99,39166667;86,98958333;96,18125;82,78125;3;;;;;;;;
21;6;2017;107,4770833;99,39166667;86,98958333;96,18125;82,78125;74,69166667;7;;;;;;;;
22;6;2017;99,39166667;86,98958333;96,18125;82,78125;74,69166667;98,72916667;7;;;;;;;;
23;6;2017;86,98958333;96,18125;82,78125;74,69166667;98,72916667;82,14166667;8;;;;;;;;
24;6;2017;96,18125;82,78125;74,69166667;98,72916667;82,14166667;65,45833333;5;;;;;;;;
25;6;2017;82,78125;74,69166667;98,72916667;82,14166667;65,45833333;74,43333333;5;;;;;;;;
26;6;2017;74,69166667;98,72916667;82,14166667;65,45833333;74,43333333;74,07083333;1;;;;;;;;
27;6;2017;98,72916667;82,14166667;65,45833333;74,43333333;74,07083333;81,55;4;;;;;;;;
28;6;2017;82,14166667;65,45833333;74,43333333;74,07083333;81,55;86,30833333;2;;;;;;;;
29;6;2017;65,45833333;74,43333333;74,07083333;81,55;86,30833333;103,3541667;3;;;;;;;;
30;6;2017;74,43333333;74,07083333;81,55;86,30833333;103,3541667;104,3791667;2;;;;;;;;
1;7;2017;74,07083333;81,55;86,30833333;103,3541667;104,3791667;106,4791667;4;;;;;;;;
2;7;2017;81,55;86,30833333;103,3541667;104,3791667;106,4791667;118,7434783;4;;;;;;;;
3;7;2017;86,30833333;103,3541667;104,3791667;106,4791667;118,7434783;99,44583333;6;;;;;;;;
4;7;2017;103,3541667;104,3791667;106,4791667;118,7434783;99,44583333;107,9833333;8;;;;;;;;
5;7;2017;104,3791667;106,4791667;118,7434783;99,44583333;107,9833333;93,5875;2;;;;;;;;
6;7;2017;106,4791667;118,7434783;99,44583333;107,9833333;93,5875;76,57446809;2;;;;;;;;
7;7;2017;118,7434783;99,44583333;107,9833333;93,5875;76,57446809;86,28958333;6;;;;;;;;
8;7;2017;99,44583333;107,9833333;93,5875;76,57446809;86,28958333;100,96875;3;;;;;;;;
9;7;2017;107,9833333;93,5875;76,57446809;86,28958333;100,96875;95,26458333;5;;;;;;;;
10;7;2017;93,5875;76,57446809;86,28958333;100,96875;95,26458333;91,76666667;3;;;;;;;;
11;7;2017;76,57446809;86,28958333;100,96875;95,26458333;91,76666667;94,22916667;4;;;;;;;;
12;7;2017;86,28958333;100,96875;95,26458333;91,76666667;94,22916667;97,08958333;5;;;;;;;;
13;7;2017;100,96875;95,26458333;91,76666667;94,22916667;97,08958333;99,69791667;2;;;;;;;;
14;7;2017;95,26458333;91,76666667;94,22916667;97,08958333;99,69791667;101,6416667;4;;;;;;;;
15;7;2017;91,76666667;94,22916667;97,08958333;99,69791667;101,6416667;109,0979167;5;;;;;;;;
16;7;2017;94,22916667;97,08958333;99,69791667;101,6416667;109,0979167;106,0729167;4;;;;;;;;
17;7;2017;97,08958333;99,69791667;101,6416667;109,0979167;106,0729167;112,7229167;3;;;;;;;;
18;7;2017;99,69791667;101,6416667;109,0979167;106,0729167;112,7229167;101,7166667;5;;;;;;;;
19;7;2017;101,6416667;109,0979167;106,0729167;112,7229167;101,7166667;80,35625;6;;;;;;;;
20;7;2017;109,0979167;106,0729167;112,7229167;101,7166667;80,35625;76,40833333;3;;;;;;;;
21;7;2017;106,0729167;112,7229167;101,7166667;80,35625;76,40833333;87,21041667;4;;;;;;;;
22;7;2017;112,7229167;101,7166667;80,35625;76,40833333;87,21041667;96,11276596;6;;;;;;;;
23;7;2017;101,7166667;80,35625;76,40833333;87,21041667;96,11276596;101,64375;2;;;;;;;;
24;7;2017;80,35625;76,40833333;87,21041667;96,11276596;101,64375;106,7104167;2;;;;;;;;
25;7;2017;76,40833333;87,21041667;96,11276596;101,64375;106,7104167;92,70208333;4;;;;;;;;
26;7;2017;87,21041667;96,11276596;101,64375;106,7104167;92,70208333;63,8125;3;;;;;;;;
